timestamp,flow,voltage,label
2026-04-01 13:53:29.802310,129.92,7.12,1
2026-04-01 13:53:34.802310,137.91,6.29,1
2026-04-01 13:53:39.802310,138.21,6.27,1
2026-04-01 13:53:44.802310,139.67,5.23,1
2026-04-01 13:53:49.802310,149.88,5.39,1
2026-04-01 13:53:54.802310,154.28,5.75,1
2026-04-01 13:53:59.802310,162.22,7.46,1
2026-04-01 13:54:04.802310,172.84,6.11,1
2026-04-01 13:54:09.802310,174.02,7.98,1
2026-04-01 13:54:14.802310,185.6,5.02,1
2026-04-01 13:54:19.802310,194.85,7.71,1
2026-04-01 13:54:24.802310,197.06,6.35,1
2026-04-01 13:54:29.802310,207.33,7.21,1
2026-04-01 13:54:34.802310,208.53,5.86,1
2026-04-01 13:54:39.802310,214.68,5.81,1
2026-04-01 13:54:44.802310,226.42,7.94,1
2026-04-01 13:54:49.802310,229.9,7.22,1
2026-04-01 13:54:54.802310,238.59,5.95,1
2026-04-01 13:54:59.802310,246.61,6.94,1
2026-04-01 13:55:04.802310,248.83,5.57,1
2026-04-01 13:55:09.802310,253.59,5.29,1
2026-04-01 13:55:14.802310,253.59,6.4,1
2026-04-01 13:55:19.802310,253.88,5.91,1
2026-04-01 13:55:24.802310,268.84,7.26,1
2026-04-01 13:55:29.802310,276.01,7.89,1
2026-04-01 13:55:34.802310,278.02,6.22,1
2026-04-01 13:55:39.802310,286.77,5.81,1
2026-04-01 13:55:44.802310,292.16,5.89,1
2026-04-01 13:55:49.802310,300.75,5.75,1
2026-04-01 13:55:54.802310,7.86,9.82,2
2026-04-01 13:55:59.802310,22.48,8.35,2
2026-04-01 13:56:04.802310,26.6,10.91,2
2026-04-01 13:56:09.802310,28.63,10.02,2
2026-04-01 13:56:14.802310,28.91,9.34,2
2026-04-01 13:56:19.802310,37.96,11.27,2
2026-04-01 13:56:24.802310,38.43,11.39,2
2026-04-01 13:56:29.802310,44.59,9.05,2
2026-04-01 13:56:34.802310,47.45,8.43,2
2026-04-01 13:56:39.802310,60.96,9.08,2
2026-04-01 13:56:44.802310,0.0,0.0,0
2026-04-01 13:56:49.802310,0.0,0.0,0
2026-04-01 13:56:54.802310,43.34,10.75,2
2026-04-01 13:56:59.802310,47.76,10.6,2
2026-04-01 13:57:04.802310,58.76,11.28,2
2026-04-01 13:57:09.802310,33.04,9.6,2
2026-04-01 13:57:14.802310,46.69,10.43,2
2026-04-01 13:57:19.802310,52.32,10.18,2
2026-04-01 13:57:24.802310,4.86,11.49,2
2026-04-01 13:57:29.802310,11.82,10.8,2
2026-04-01 13:57:34.802310,24.4,8.64,2
2026-04-01 13:57:39.802310,37.39,10.39,2
2026-04-01 13:57:44.802310,44.08,8.24,2
2026-04-01 13:57:49.802310,45.77,8.85,2
2026-04-01 13:57:54.802310,60.46,11.53,2
2026-04-01 13:57:59.802310,0.0,0.0,0
2026-04-01 13:58:04.802310,21.26,8.28,2
2026-04-01 13:58:09.802310,27.93,9.18,2
2026-04-01 13:58:14.802310,38.22,8.02,2
2026-04-01 13:58:19.802310,52.78,10.67,2
2026-04-01 13:58:24.802310,27.12,11.41,2
2026-04-01 13:58:29.802310,41.39,9.62,2
2026-04-01 13:58:34.802310,52.55,11.27,2
2026-04-01 13:58:39.802310,0.0,0.0,0
2026-04-01 13:58:44.802310,32.58,8.6,2
2026-04-01 13:58:49.802310,32.91,11.95,2
2026-04-01 13:58:54.802310,40.35,8.48,2
2026-04-01 13:58:59.802310,45.38,10.79,2
2026-04-01 13:59:04.802310,53.89,11.11,2
2026-04-01 13:59:09.802310,11.18,8.04,2
2026-04-01 13:59:14.802310,16.38,9.5,2
2026-04-01 13:59:19.802310,27.88,8.29,2
2026-04-01 13:59:24.802310,37.65,9.93,2
2026-04-01 13:59:29.802310,46.82,8.53,2
2026-04-01 13:59:34.802310,55.48,11.68,2
2026-04-01 13:59:39.802310,0.0,0.0,0
2026-04-01 13:59:44.802310,256.86,6.27,1
2026-04-01 13:59:49.802310,259.4,6.36,1
2026-04-01 13:59:54.802310,267.37,5.2,1
2026-04-01 13:59:59.802310,280.78,5.48,1
2026-04-01 14:00:04.802310,295.72,5.63,1
2026-04-01 14:00:09.802310,307.89,5.39,1
2026-04-01 14:00:14.802310,34.96,8.59,2
2026-04-01 14:00:19.802310,38.36,10.56,2
2026-04-01 14:00:24.802310,41.56,9.57,2
2026-04-01 14:00:29.802310,42.2,9.15,2
2026-04-01 14:00:34.802310,45.12,11.83,2
2026-04-01 14:00:39.802310,50.22,10.94,2
2026-04-01 14:00:44.802310,114.16,5.52,1
2026-04-01 14:00:49.802310,117.47,7.7,1
2026-04-01 14:00:54.802310,125.48,5.98,1
2026-04-01 14:00:59.802310,127.88,5.48,1
2026-04-01 14:01:04.802310,141.6,5.07,1
2026-04-01 14:01:09.802310,148.1,6.63,1
2026-04-01 14:01:14.802310,155.14,7.14,1
2026-04-01 14:01:19.802310,164.69,6.45,1
2026-04-01 14:01:24.802310,168.45,5.04,1
2026-04-01 14:01:29.802310,180.45,5.26,1
2026-04-01 14:01:34.802310,182.27,6.64,1
2026-04-01 14:01:39.802310,189.08,5.55,1
2026-04-01 14:01:44.802310,202.44,7.35,1
2026-04-01 14:01:49.802310,210.98,5.07,1
2026-04-01 14:01:54.802310,217.12,6.42,1
2026-04-01 14:01:59.802310,227.09,5.75,1
2026-04-01 14:02:04.802310,231.25,5.88,1
2026-04-01 14:02:09.802310,232.86,5.63,1
2026-04-01 14:02:14.802310,240.3,5.58,1
2026-04-01 14:02:19.802310,244.9,6.09,1
2026-04-01 14:02:24.802310,259.76,5.5,1
2026-04-01 14:02:29.802310,274.19,7.08,1
2026-04-01 14:02:34.802310,284.23,5.69,1
2026-04-01 14:02:39.802310,296.74,5.67,1
2026-04-01 14:02:44.802310,301.81,7.42,1
2026-04-01 14:02:49.802310,89.33,6.64,1
2026-04-01 14:02:54.802310,103.73,5.97,1
2026-04-01 14:02:59.802310,112.25,5.94,1
2026-04-01 14:03:04.802310,122.64,5.14,1
2026-04-01 14:03:09.802310,131.81,6.64,1
2026-04-01 14:03:14.802310,135.13,7.98,1
2026-04-01 14:03:19.802310,137.66,7.83,1
2026-04-01 14:03:24.802310,150.64,7.09,1
2026-04-01 14:03:29.802310,154.66,5.64,1
2026-04-01 14:03:34.802310,167.58,6.46,1
2026-04-01 14:03:39.802310,168.14,5.39,1
2026-04-01 14:03:44.802310,174.91,7.35,1
2026-04-01 14:03:49.802310,178.07,7.13,1
2026-04-01 14:03:54.802310,179.75,7.6,1
2026-04-01 14:03:59.802310,184.32,7.89,1
2026-04-01 14:04:04.802310,196.86,7.24,1
2026-04-01 14:04:09.802310,207.38,5.59,1
2026-04-01 14:04:14.802310,214.12,7.28,1
2026-04-01 14:04:19.802310,224.11,5.54,1
2026-04-01 14:04:24.802310,229.66,5.67,1
2026-04-01 14:04:29.802310,236.22,5.93,1
2026-04-01 14:04:34.802310,247.81,6.37,1
2026-04-01 14:04:39.802310,250.89,5.35,1
2026-04-01 14:04:44.802310,256.35,6.54,1
2026-04-01 14:04:49.802310,259.26,6.9,1
2026-04-01 14:04:54.802310,272.87,7.22,1
2026-04-01 14:04:59.802310,276.26,6.48,1
2026-04-01 14:05:04.802310,287.45,5.79,1
2026-04-01 14:05:09.802310,300.82,6.15,1
2026-04-01 14:05:14.802310,7.68,11.84,2
2026-04-01 14:05:19.802310,11.97,10.46,2
2026-04-01 14:05:24.802310,18.92,9.17,2
2026-04-01 14:05:29.802310,27.63,10.74,2
2026-04-01 14:05:34.802310,35.56,8.2,2
2026-04-01 14:05:39.802310,50.35,10.26,2
2026-04-01 14:05:44.802310,36.29,9.54,2
2026-04-01 14:05:49.802310,43.86,10.91,2
2026-04-01 14:05:54.802310,50.09,11.37,2
2026-04-01 14:05:59.802310,0.0,0.0,0
2026-04-01 14:06:04.802310,36.66,11.8,2
2026-04-01 14:06:09.802310,37.94,8.63,2
2026-04-01 14:06:14.802310,46.81,10.16,2
2026-04-01 14:06:19.802310,53.17,9.86,2
2026-04-01 14:06:24.802310,0.0,0.0,0
2026-04-01 14:06:29.802310,0.0,0.0,0
2026-04-01 14:06:34.802310,0.0,0.0,0
2026-04-01 14:06:39.802310,36.47,9.02,2
2026-04-01 14:06:44.802310,38.84,8.59,2
2026-04-01 14:06:49.802310,47.06,9.86,2
2026-04-01 14:06:54.802310,56.08,11.39,2
2026-04-01 14:06:59.802310,178.75,5.04,1
2026-04-01 14:07:04.802310,187.5,5.5,1
2026-04-01 14:07:09.802310,201.05,7.79,1
2026-04-01 14:07:14.802310,215.65,6.61,1
2026-04-01 14:07:19.802310,226.94,6.86,1
2026-04-01 14:07:24.802310,241.53,6.18,1
2026-04-01 14:07:29.802310,241.78,7.11,1
2026-04-01 14:07:34.802310,256.31,6.42,1
2026-04-01 14:07:39.802310,261.59,6.55,1
2026-04-01 14:07:44.802310,263.02,7.74,1
2026-04-01 14:07:49.802310,269.62,6.47,1
2026-04-01 14:07:54.802310,283.2,7.1,1
2026-04-01 14:07:59.802310,296.83,5.36,1
2026-04-01 14:08:04.802310,297.94,7.26,1
2026-04-01 14:08:09.802310,311.24,6.72,1
2026-04-01 14:08:14.802310,134.57,5.63,1
2026-04-01 14:08:19.802310,137.15,5.53,1
2026-04-01 14:08:24.802310,146.39,6.29,1
2026-04-01 14:08:29.802310,150.86,7.35,1
2026-04-01 14:08:34.802310,164.38,7.52,1
2026-04-01 14:08:39.802310,169.82,6.69,1
2026-04-01 14:08:44.802310,180.57,5.61,1
2026-04-01 14:08:49.802310,189.62,6.14,1
2026-04-01 14:08:54.802310,198.66,7.68,1
2026-04-01 14:08:59.802310,207.02,6.98,1
2026-04-01 14:09:04.802310,216.43,5.39,1
2026-04-01 14:09:09.802310,228.63,6.71,1
2026-04-01 14:09:14.802310,231.02,7.63,1
2026-04-01 14:09:19.802310,232.42,5.76,1
2026-04-01 14:09:24.802310,237.92,6.82,1
2026-04-01 14:09:29.802310,243.77,7.32,1
2026-04-01 14:09:34.802310,250.76,7.24,1
2026-04-01 14:09:39.802310,254.54,5.52,1
2026-04-01 14:09:44.802310,269.47,6.96,1
2026-04-01 14:09:49.802310,279.22,6.8,1
2026-04-01 14:09:54.802310,294.19,7.64,1
2026-04-01 14:09:59.802310,298.81,6.01,1
2026-04-01 14:10:04.802310,310.02,6.75,1
2026-04-01 14:10:09.802310,198.55,6.46,1
2026-04-01 14:10:14.802310,201.14,5.29,1
2026-04-01 14:10:19.802310,212.6,6.17,1
2026-04-01 14:10:24.802310,215.13,7.6,1
2026-04-01 14:10:29.802310,229.47,7.57,1
2026-04-01 14:10:34.802310,242.5,6.69,1
2026-04-01 14:10:39.802310,253.38,6.54,1
2026-04-01 14:10:44.802310,262.86,6.46,1
2026-04-01 14:10:49.802310,263.89,7.84,1
2026-04-01 14:10:54.802310,272.09,6.94,1
2026-04-01 14:10:59.802310,272.38,7.17,1
2026-04-01 14:11:04.802310,286.01,5.0,1
2026-04-01 14:11:09.802310,291.26,6.8,1
2026-04-01 14:11:14.802310,291.96,6.68,1
2026-04-01 14:11:19.802310,305.24,6.73,1
2026-04-01 14:11:24.802310,22.86,11.9,2
2026-04-01 14:11:29.802310,27.23,8.46,2
2026-04-01 14:11:34.802310,29.92,11.29,2
2026-04-01 14:11:39.802310,35.73,10.34,2
2026-04-01 14:11:44.802310,48.69,11.29,2
2026-04-01 14:11:49.802310,52.03,8.59,2
2026-04-01 14:11:54.802310,215.2,6.01,1
2026-04-01 14:11:59.802310,228.69,6.42,1
2026-04-01 14:12:04.802310,236.97,7.07,1
2026-04-01 14:12:09.802310,250.04,5.62,1
2026-04-01 14:12:14.802310,264.3,6.56,1
2026-04-01 14:12:19.802310,272.24,7.71,1
2026-04-01 14:12:24.802310,276.54,5.18,1
2026-04-01 14:12:29.802310,278.63,6.4,1
2026-04-01 14:12:34.802310,285.32,6.31,1
2026-04-01 14:12:39.802310,291.6,6.66,1
2026-04-01 14:12:44.802310,297.77,7.41,1
2026-04-01 14:12:49.802310,307.41,5.29,1
2026-04-01 14:12:54.802310,0.0,0.0,0
2026-04-01 14:12:59.802310,0.0,0.0,0
2026-04-01 14:13:04.802310,0.0,0.0,0
2026-04-01 14:13:09.802310,0.0,0.0,0
2026-04-01 14:13:14.802310,287.74,6.21,1
2026-04-01 14:13:19.802310,296.45,6.95,1
2026-04-01 14:13:24.802310,297.82,5.33,1
2026-04-01 14:13:29.802310,301.75,7.92,1
2026-04-01 14:13:34.802310,48.02,9.75,2
2026-04-01 14:13:39.802310,61.55,10.73,2
2026-04-01 14:13:44.802310,147.39,5.39,1
2026-04-01 14:13:49.802310,157.09,5.27,1
2026-04-01 14:13:54.802310,167.35,7.39,1
2026-04-01 14:13:59.802310,181.46,7.76,1
2026-04-01 14:14:04.802310,195.02,6.82,1
2026-04-01 14:14:09.802310,207.87,5.4,1
2026-04-01 14:14:14.802310,217.15,5.31,1
2026-04-01 14:14:19.802310,226.03,5.87,1
2026-04-01 14:14:24.802310,237.89,7.88,1
2026-04-01 14:14:29.802310,249.41,7.26,1
2026-04-01 14:14:34.802310,253.25,5.38,1
2026-04-01 14:14:39.802310,258.93,6.9,1
2026-04-01 14:14:44.802310,273.47,6.43,1
2026-04-01 14:14:49.802310,287.91,7.59,1
2026-04-01 14:14:54.802310,291.86,6.52,1
2026-04-01 14:14:59.802310,292.8,5.6,1
2026-04-01 14:15:04.802310,302.29,6.55,1
2026-04-01 14:15:09.802310,129.24,6.38,1
2026-04-01 14:15:14.802310,139.41,5.88,1
2026-04-01 14:15:19.802310,147.38,7.5,1
2026-04-01 14:15:24.802310,158.07,5.11,1
2026-04-01 14:15:29.802310,167.71,6.54,1
2026-04-01 14:15:34.802310,179.86,7.11,1
2026-04-01 14:15:39.802310,189.94,7.32,1
2026-04-01 14:15:44.802310,204.03,5.82,1
2026-04-01 14:15:49.802310,206.85,5.17,1
2026-04-01 14:15:54.802310,221.22,7.13,1
2026-04-01 14:15:59.802310,227.02,7.04,1
2026-04-01 14:16:04.802310,239.93,7.5,1
2026-04-01 14:16:09.802310,249.1,6.81,1
2026-04-01 14:16:14.802310,257.45,5.53,1
2026-04-01 14:16:19.802310,264.68,7.57,1
2026-04-01 14:16:24.802310,266.03,6.45,1
2026-04-01 14:16:29.802310,275.51,7.7,1
2026-04-01 14:16:34.802310,289.98,6.75,1
2026-04-01 14:16:39.802310,302.73,6.75,1
2026-04-01 14:16:44.802310,0.0,0.0,0
2026-04-01 14:16:49.802310,18.91,9.04,2
2026-04-01 14:16:54.802310,27.07,8.58,2
2026-04-01 14:16:59.802310,32.08,11.15,2
2026-04-01 14:17:04.802310,38.38,8.08,2
2026-04-01 14:17:09.802310,39.3,11.01,2
2026-04-01 14:17:14.802310,42.1,9.6,2
2026-04-01 14:17:19.802310,48.03,10.51,2
2026-04-01 14:17:24.802310,49.14,8.79,2
2026-04-01 14:17:29.802310,61.52,11.88,2
2026-04-01 14:17:34.802310,0.0,0.0,0
2026-04-01 14:17:39.802310,0.0,0.0,0
2026-04-01 14:17:44.802310,0.0,0.0,0
2026-04-01 14:17:49.802310,30.57,8.18,2
2026-04-01 14:17:54.802310,30.95,11.52,2
2026-04-01 14:17:59.802310,32.14,10.58,2
2026-04-01 14:18:04.802310,33.06,8.77,2
2026-04-01 14:18:09.802310,35.38,11.5,2
2026-04-01 14:18:14.802310,42.44,9.19,2
2026-04-01 14:18:19.802310,46.5,8.35,2
2026-04-01 14:18:24.802310,54.17,10.86,2
2026-04-01 14:18:29.802310,202.85,7.09,1
2026-04-01 14:18:34.802310,209.53,7.88,1
2026-04-01 14:18:39.802310,219.04,5.57,1
2026-04-01 14:18:44.802310,226.92,7.78,1
2026-04-01 14:18:49.802310,240.27,6.29,1
2026-04-01 14:18:54.802310,252.07,6.48,1
2026-04-01 14:18:59.802310,261.37,5.44,1
2026-04-01 14:19:04.802310,269.77,7.87,1
2026-04-01 14:19:09.802310,274.91,7.4,1
2026-04-01 14:19:14.802310,277.62,5.69,1
2026-04-01 14:19:19.802310,287.31,8.0,1
2026-04-01 14:19:24.802310,299.6,7.55,1
2026-04-01 14:19:29.802310,308.77,7.7,1
2026-04-01 14:19:34.802310,0.0,0.0,0
2026-04-01 14:19:39.802310,7.81,11.8,2
2026-04-01 14:19:44.802310,8.11,9.66,2
2026-04-01 14:19:49.802310,12.27,11.54,2
2026-04-01 14:19:54.802310,23.27,8.13,2
2026-04-01 14:19:59.802310,30.43,11.0,2
2026-04-01 14:20:04.802310,43.07,8.35,2
2026-04-01 14:20:09.802310,51.15,10.62,2
2026-04-01 14:20:14.802310,31.03,9.13,2
2026-04-01 14:20:19.802310,32.23,10.67,2
2026-04-01 14:20:24.802310,44.51,10.41,2
2026-04-01 14:20:29.802310,49.6,8.87,2
2026-04-01 14:20:34.802310,59.56,10.81,2
2026-04-01 14:20:39.802310,0.0,0.0,0
2026-04-01 14:20:44.802310,0.0,0.0,0
2026-04-01 14:20:49.802310,30.09,11.56,2
2026-04-01 14:20:54.802310,36.5,11.72,2
2026-04-01 14:20:59.802310,44.85,10.03,2
2026-04-01 14:21:04.802310,57.86,9.12,2
2026-04-01 14:21:09.802310,0.0,0.0,0
2026-04-01 14:21:14.802310,3.48,9.79,2
2026-04-01 14:21:19.802310,7.44,10.4,2
2026-04-01 14:21:24.802310,12.37,11.42,2
2026-04-01 14:21:29.802310,19.44,10.07,2
2026-04-01 14:21:34.802310,20.56,8.55,2
2026-04-01 14:21:39.802310,25.71,8.59,2
2026-04-01 14:21:44.802310,32.83,11.81,2
2026-04-01 14:21:49.802310,45.46,10.97,2
2026-04-01 14:21:54.802310,49.49,8.19,2
2026-04-01 14:21:59.802310,50.06,8.46,2
2026-04-01 14:22:04.802310,0.0,0.0,0
2026-04-01 14:22:09.802310,0.0,0.0,0
2026-04-01 14:22:14.802310,0.0,0.0,0
2026-04-01 14:22:19.802310,0.0,0.0,0
2026-04-01 14:22:24.802310,0.0,0.0,0
2026-04-01 14:22:29.802310,47.11,10.14,2
2026-04-01 14:22:34.802310,51.39,9.73,2
2026-04-01 14:22:39.802310,215.03,7.41,1
2026-04-01 14:22:44.802310,222.66,6.79,1
2026-04-01 14:22:49.802310,234.21,6.08,1
2026-04-01 14:22:54.802310,240.92,7.21,1
2026-04-01 14:22:59.802310,252.78,6.78,1
2026-04-01 14:23:04.802310,261.47,6.96,1
2026-04-01 14:23:09.802310,274.47,5.9,1
2026-04-01 14:23:14.802310,278.82,7.19,1
2026-04-01 14:23:19.802310,291.85,7.17,1
2026-04-01 14:23:24.802310,303.4,5.19,1
2026-04-01 14:23:29.802310,0.0,0.0,0
2026-04-01 14:23:34.802310,289.39,6.49,1
2026-04-01 14:23:39.802310,291.94,7.3,1
2026-04-01 14:23:44.802310,306.76,6.77,1
2026-04-01 14:23:49.802310,0.0,0.0,0
2026-04-01 14:23:54.802310,0.0,0.0,0
2026-04-01 14:23:59.802310,0.0,0.0,0
2026-04-01 14:24:04.802310,44.55,11.62,2
2026-04-01 14:24:09.802310,53.99,10.0,2
2026-04-01 14:24:14.802310,225.81,7.06,1
2026-04-01 14:24:19.802310,228.52,7.7,1
2026-04-01 14:24:24.802310,238.77,5.15,1
2026-04-01 14:24:29.802310,253.29,6.86,1
2026-04-01 14:24:34.802310,255.89,6.35,1
2026-04-01 14:24:39.802310,270.29,7.51,1
2026-04-01 14:24:44.802310,271.28,7.02,1
2026-04-01 14:24:49.802310,276.01,7.92,1
2026-04-01 14:24:54.802310,277.1,5.66,1
2026-04-01 14:24:59.802310,291.96,7.33,1
2026-04-01 14:25:04.802310,292.31,5.56,1
2026-04-01 14:25:09.802310,304.85,8.0,1
2026-04-01 14:25:14.802310,0.0,0.0,0
2026-04-01 14:25:19.802310,68.87,6.65,1
2026-04-01 14:25:24.802310,83.19,5.15,1
2026-04-01 14:25:29.802310,87.38,6.16,1
2026-04-01 14:25:34.802310,87.54,5.98,1
2026-04-01 14:25:39.802310,90.95,7.34,1
2026-04-01 14:25:44.802310,92.38,7.98,1
2026-04-01 14:25:49.802310,104.72,6.47,1
2026-04-01 14:25:54.802310,113.59,5.35,1
2026-04-01 14:25:59.802310,122.74,5.07,1
2026-04-01 14:26:04.802310,129.54,6.3,1
2026-04-01 14:26:09.802310,130.47,7.87,1
2026-04-01 14:26:14.802310,132.5,5.57,1
2026-04-01 14:26:19.802310,145.68,6.36,1
2026-04-01 14:26:24.802310,152.09,6.03,1
2026-04-01 14:26:29.802310,163.08,6.58,1
2026-04-01 14:26:34.802310,176.91,7.82,1
2026-04-01 14:26:39.802310,189.72,6.04,1
2026-04-01 14:26:44.802310,191.15,7.47,1
2026-04-01 14:26:49.802310,196.62,5.05,1
2026-04-01 14:26:54.802310,198.71,5.48,1
2026-04-01 14:26:59.802310,210.67,5.86,1
2026-04-01 14:27:04.802310,221.36,6.87,1
2026-04-01 14:27:09.802310,224.8,7.67,1
2026-04-01 14:27:14.802310,225.36,6.03,1
2026-04-01 14:27:19.802310,231.37,7.46,1
2026-04-01 14:27:24.802310,245.28,6.28,1
2026-04-01 14:27:29.802310,245.68,6.72,1
2026-04-01 14:27:34.802310,247.88,6.02,1
2026-04-01 14:27:39.802310,254.16,5.95,1
2026-04-01 14:27:44.802310,254.86,6.95,1
2026-04-01 14:27:49.802310,263.71,6.5,1
2026-04-01 14:27:54.802310,275.39,6.78,1
2026-04-01 14:27:59.802310,279.7,5.61,1
2026-04-01 14:28:04.802310,294.01,7.86,1
2026-04-01 14:28:09.802310,307.92,6.28,1
2026-04-01 14:28:14.802310,0.0,0.0,0
2026-04-01 14:28:19.802310,14.89,10.88,2
2026-04-01 14:28:24.802310,19.97,8.0,2
2026-04-01 14:28:29.802310,31.59,8.21,2
2026-04-01 14:28:34.802310,45.7,11.51,2
2026-04-01 14:28:39.802310,57.57,11.99,2
2026-04-01 14:28:44.802310,0.0,0.0,0
2026-04-01 14:28:49.802310,46.25,8.05,2
2026-04-01 14:28:54.802310,59.4,11.52,2
2026-04-01 14:28:59.802310,0.0,0.0,0
2026-04-01 14:29:04.802310,0.0,0.0,0
2026-04-01 14:29:09.802310,13.66,10.36,2
2026-04-01 14:29:14.802310,21.44,9.61,2
2026-04-01 14:29:19.802310,25.58,8.47,2
2026-04-01 14:29:24.802310,39.8,8.05,2
2026-04-01 14:29:29.802310,43.82,11.25,2
2026-04-01 14:29:34.802310,55.55,10.67,2
2026-04-01 14:29:39.802310,31.3,11.41,2
2026-04-01 14:29:44.802310,33.03,10.81,2
2026-04-01 14:29:49.802310,42.26,10.66,2
2026-04-01 14:29:54.802310,46.98,10.14,2
2026-04-01 14:29:59.802310,47.12,10.56,2
2026-04-01 14:30:04.802310,53.91,11.5,2
2026-04-01 14:30:09.802310,160.15,7.87,1
2026-04-01 14:30:14.802310,170.71,5.53,1
2026-04-01 14:30:19.802310,182.11,6.3,1
2026-04-01 14:30:24.802310,196.55,5.55,1
2026-04-01 14:30:29.802310,205.23,7.74,1
2026-04-01 14:30:34.802310,217.71,6.69,1
2026-04-01 14:30:39.802310,217.84,6.57,1
2026-04-01 14:30:44.802310,223.32,6.03,1
2026-04-01 14:30:49.802310,229.97,6.96,1
2026-04-01 14:30:54.802310,232.79,6.72,1
2026-04-01 14:30:59.802310,245.06,6.2,1
2026-04-01 14:31:04.802310,257.94,5.31,1
2026-04-01 14:31:09.802310,264.17,7.48,1
2026-04-01 14:31:14.802310,274.09,7.29,1
2026-04-01 14:31:19.802310,288.15,6.31,1
2026-04-01 14:31:24.802310,289.98,6.9,1
2026-04-01 14:31:29.802310,301.67,5.95,1
2026-04-01 14:31:34.802310,36.72,9.42,2
2026-04-01 14:31:39.802310,41.69,8.69,2
2026-04-01 14:31:44.802310,46.8,9.69,2
2026-04-01 14:31:49.802310,55.98,11.23,2
2026-04-01 14:31:54.802310,35.55,10.27,2
2026-04-01 14:31:59.802310,47.49,11.97,2
2026-04-01 14:32:04.802310,54.64,11.86,2
2026-04-01 14:32:09.802310,184.34,7.76,1
2026-04-01 14:32:14.802310,197.26,5.82,1
2026-04-01 14:32:19.802310,207.05,7.0,1
2026-04-01 14:32:24.802310,220.13,6.48,1
2026-04-01 14:32:29.802310,234.32,7.16,1
2026-04-01 14:32:34.802310,236.81,5.89,1
2026-04-01 14:32:39.802310,250.38,6.75,1
2026-04-01 14:32:44.802310,253.95,5.43,1
2026-04-01 14:32:49.802310,256.41,7.64,1
2026-04-01 14:32:54.802310,270.03,7.14,1
2026-04-01 14:32:59.802310,281.0,6.49,1
2026-04-01 14:33:04.802310,288.63,7.03,1
2026-04-01 14:33:09.802310,290.37,5.53,1
2026-04-01 14:33:14.802310,301.51,6.01,1
2026-04-01 14:33:19.802310,197.14,5.51,1
2026-04-01 14:33:24.802310,207.24,5.89,1
2026-04-01 14:33:29.802310,213.5,6.53,1
2026-04-01 14:33:34.802310,215.97,7.17,1
2026-04-01 14:33:39.802310,222.78,5.19,1
2026-04-01 14:33:44.802310,229.33,7.08,1
2026-04-01 14:33:49.802310,235.7,5.31,1
2026-04-01 14:33:54.802310,242.17,7.9,1
2026-04-01 14:33:59.802310,245.68,6.87,1
2026-04-01 14:34:04.802310,248.69,6.04,1
2026-04-01 14:34:09.802310,254.93,6.85,1
2026-04-01 14:34:14.802310,255.91,5.64,1
2026-04-01 14:34:19.802310,269.53,6.55,1
2026-04-01 14:34:24.802310,276.89,5.13,1
2026-04-01 14:34:29.802310,277.77,5.32,1
2026-04-01 14:34:34.802310,291.56,5.94,1
2026-04-01 14:34:39.802310,300.35,6.82,1
2026-04-01 14:34:44.802310,0.0,0.0,0
2026-04-01 14:34:49.802310,48.11,9.39,2
2026-04-01 14:34:54.802310,61.59,10.41,2
2026-04-01 14:34:59.802310,0.0,0.0,0
2026-04-01 14:35:04.802310,0.0,0.0,0
2026-04-01 14:35:09.802310,39.8,10.87,2
2026-04-01 14:35:14.802310,44.61,8.3,2
2026-04-01 14:35:19.802310,51.29,9.47,2
2026-04-01 14:35:24.802310,13.53,10.18,2
2026-04-01 14:35:29.802310,25.98,10.04,2
2026-04-01 14:35:34.802310,30.5,9.85,2
2026-04-01 14:35:39.802310,39.13,8.09,2
2026-04-01 14:35:44.802310,40.94,8.76,2
2026-04-01 14:35:49.802310,50.33,12.0,2
2026-04-01 14:35:54.802310,0.0,0.0,0
2026-04-01 14:35:59.802310,239.49,6.62,1
2026-04-01 14:36:04.802310,243.2,5.25,1
2026-04-01 14:36:09.802310,243.49,7.5,1
2026-04-01 14:36:14.802310,245.84,7.79,1
2026-04-01 14:36:19.802310,259.2,5.91,1
2026-04-01 14:36:24.802310,267.4,5.44,1
2026-04-01 14:36:29.802310,269.6,7.94,1
2026-04-01 14:36:34.802310,275.76,7.3,1
2026-04-01 14:36:39.802310,277.44,5.9,1
2026-04-01 14:36:44.802310,290.31,7.28,1
2026-04-01 14:36:49.802310,294.06,5.88,1
2026-04-01 14:36:54.802310,299.25,5.13,1
2026-04-01 14:36:59.802310,300.46,5.63,1
2026-04-01 14:37:04.802310,176.49,5.42,1
2026-04-01 14:37:09.802310,182.93,7.67,1
2026-04-01 14:37:14.802310,196.58,5.97,1
2026-04-01 14:37:19.802310,201.25,7.09,1
2026-04-01 14:37:24.802310,206.51,7.87,1
2026-04-01 14:37:29.802310,206.8,5.51,1
2026-04-01 14:37:34.802310,219.97,6.83,1
2026-04-01 14:37:39.802310,220.76,7.22,1
2026-04-01 14:37:44.802310,233.59,7.28,1
2026-04-01 14:37:49.802310,238.5,5.2,1
2026-04-01 14:37:54.802310,248.69,5.43,1
2026-04-01 14:37:59.802310,258.13,6.66,1
2026-04-01 14:38:04.802310,259.13,7.27,1
2026-04-01 14:38:09.802310,261.48,7.91,1
