current,voltage,temperature,vibration,label
-12.98,8.11,40.47,1,2
-13.18,0.0,33.72,0,0
-13.19,0.0,33.04,0,0
-12.84,11.11,45.83,1,2
-13.07,0.0,33.38,0,0
-13.6,7.33,30.75,0,1
-13.44,6.29,35.94,0,1
-13.25,7.35,38.01,0,1
-12.58,10.6,39.02,0,2
-13.87,0.0,33.34,0,0
-12.72,9.96,34.32,0,2
-13.37,5.1,39.39,0,1
-13.02,0.0,33.64,0,0
-13.21,7.98,36.81,0,1
-12.99,11.64,44.38,1,2
-13.72,7.53,37.18,0,1
-12.92,10.96,42.15,1,2
-13.48,0.0,31.55,0,0
-12.51,11.14,49.91,0,2
-13.55,5.47,35.84,0,1
-13.4,7.6,32.8,0,1
-13.12,9.18,42.9,1,2
-13.98,0.0,32.77,0,0
-12.64,8.63,30.45,1,2
-13.18,9.12,41.56,1,2
-13.27,6.35,33.39,0,1
-13.58,5.32,37.17,0,1
-12.76,8.52,39.99,1,2
-13.41,5.93,30.49,0,1
-13.24,5.2,30.42,0,1
-12.85,8.94,35.56,1,2
-13.54,0.0,31.8,0,0
-13.72,0.0,30.21,0,0
-13.21,8.89,43.69,0,2
-12.96,9.63,33.22,0,2
-12.83,10.46,38.72,0,2
-13.02,0.0,34.78,0,0
-13.76,5.85,33.75,0,1
-13.22,11.15,46.1,1,2
-13.95,0.0,31.16,0,0
-13.42,0.0,31.49,0,0
-12.5,10.58,42.01,1,2
-13.23,7.16,36.73,0,1
-13.22,0.0,30.37,0,0
-13.55,0.0,34.52,0,0
-12.95,11.62,42.24,1,2
-13.41,5.38,34.78,0,1
-13.88,0.0,32.97,0,0
-13.63,5.38,37.07,0,1
-13.99,0.0,31.26,0,0
-12.98,11.52,36.28,0,2
-13.29,0.0,30.44,0,0
-12.95,8.04,35.67,0,2
-13.05,11.96,45.85,0,2
-12.95,9.18,34.25,0,2
-13.25,11.2,47.27,0,2
-13.3,6.56,33.54,0,1
-13.67,0.0,31.07,0,0
-12.88,10.09,38.11,0,2
-12.7,9.87,42.76,0,2
-12.98,10.46,41.94,0,2
-13.89,0.0,30.77,0,0
-12.82,8.49,41.83,0,2
-13.54,7.12,35.9,0,1
-12.75,8.13,47.57,1,2
-13.39,6.77,34.87,0,1
-13.11,0.0,32.8,0,0
-12.59,10.55,41.04,0,2
-13.22,5.56,39.35,0,1
-12.79,8.83,31.62,0,2
-13.56,0.0,33.55,0,0
-12.78,11.07,32.26,1,2
-13.14,0.0,33.62,0,0
-13.24,0.0,30.98,0,0
-13.75,0.0,34.99,0,0
-13.4,0.0,30.95,0,0
-13.07,0.0,30.76,0,0
-13.72,6.24,30.67,0,1
-13.88,0.0,31.5,0,0
-13.0,0.0,32.63,0,0
-13.77,6.07,38.01,0,1
-12.68,9.95,39.37,0,2
-13.83,0.0,31.15,0,0
-13.49,7.79,32.46,0,1
-13.17,9.62,41.95,0,2
-13.7,6.13,32.91,0,1
-12.85,10.41,32.22,0,2
-13.53,7.08,31.23,0,1
-13.6,0.0,33.61,0,0
-13.43,7.28,31.24,0,1
-13.61,0.0,33.23,0,0
-13.51,5.24,33.54,0,1
-13.82,0.0,32.41,0,0
-13.14,9.97,32.1,1,2
-13.35,5.92,30.81,0,1
-13.02,0.0,30.91,0,0
-13.5,0.0,30.71,0,0
-12.71,8.72,40.63,0,2
-13.27,5.87,38.08,0,1
-13.46,6.12,34.26,0,1
-12.54,9.49,49.57,1,2
-13.83,0.0,32.17,0,0
-13.29,7.35,31.8,0,1
-13.8,5.48,36.59,0,1
-13.73,0.0,31.45,0,0
-13.13,8.74,44.01,1,2
-13.96,0.0,31.77,0,0
-13.73,6.27,34.83,0,1
-13.46,7.59,33.24,0,1
-13.08,11.03,31.04,0,2
-13.29,6.81,36.56,0,1
-13.03,0.0,30.99,0,0
-13.99,0.0,30.44,0,0
-12.87,8.09,34.75,1,2
-13.54,0.0,34.16,0,0
-13.8,6.39,39.49,0,1
-13.47,6.57,30.16,0,1
-13.77,7.81,36.32,0,1
-12.51,9.27,41.86,1,2
-12.67,9.22,44.31,1,2
-13.47,7.9,37.36,0,1
-13.28,8.97,41.79,0,2
-13.68,0.0,32.49,0,0
-12.95,11.78,36.62,0,2
-13.67,6.04,37.77,0,1
-13.21,0.0,32.17,0,0
-13.81,0.0,30.73,0,0
-13.21,6.2,37.9,0,1
-13.35,0.0,32.29,0,0
-13.34,6.92,32.57,0,1
-13.15,11.23,38.59,0,2
-13.2,0.0,31.92,0,0
-13.07,9.9,44.29,0,2
-13.23,0.0,32.05,0,0
-12.57,10.02,41.92,0,2
-13.39,0.0,30.4,0,0
-13.04,8.34,35.67,1,2
-13.25,6.95,33.37,0,1
-13.25,11.39,33.14,0,2
-13.0,10.85,35.06,1,2
-13.03,11.91,36.18,1,2
-13.6,6.07,37.29,0,1
-13.51,5.08,34.47,0,1
-13.38,0.0,31.22,0,0
-13.32,5.86,34.78,0,1
-13.31,0.0,32.62,0,0
-13.06,11.62,34.54,1,2
-13.54,7.34,36.58,0,1
-13.04,9.5,49.8,1,2
-13.29,11.25,47.94,1,2
-13.67,6.59,34.78,0,1
-13.58,6.38,30.86,0,1
-12.59,11.76,31.98,1,2
-13.56,6.99,31.47,0,1
-13.12,11.6,31.93,1,2
-13.99,0.0,31.24,0,0
-12.76,8.72,43.18,0,2
-13.69,5.84,31.93,0,1
-12.56,11.79,42.59,1,2
-13.05,0.0,30.83,0,0
-13.57,5.78,36.36,0,1
-13.01,9.22,42.18,1,2
-13.23,0.0,31.08,0,0
-13.38,7.02,30.04,0,1
-12.57,8.48,34.47,0,2
-12.6,10.38,31.8,1,2
-13.2,0.0,30.94,0,0
-13.22,11.99,31.15,0,2
-13.42,7.77,34.95,0,1
-13.21,11.84,30.94,1,2
-13.72,0.0,32.77,0,0
-13.27,5.8,37.12,0,1
-12.92,11.43,35.84,0,2
-13.55,6.64,33.11,0,1
-13.63,5.37,37.1,0,1
-13.14,0.0,31.16,0,0
-12.64,11.8,31.88,1,2
-13.32,7.93,34.66,0,1
-13.01,0.0,31.03,0,0
-12.81,11.81,38.5,0,2
-12.99,9.0,34.35,1,2
-13.72,5.1,30.15,0,1
-13.74,6.44,37.49,0,1
-12.9,10.4,44.56,1,2
-13.3,0.0,32.79,0,0
-13.67,7.89,31.31,0,1
-13.3,9.41,46.91,1,2
-12.51,8.3,39.46,1,2
-13.78,5.69,32.99,0,1
-12.79,10.86,46.3,0,2
-13.31,6.13,36.2,0,1
-13.0,0.0,31.3,0,0
-12.87,8.7,48.07,1,2
-13.09,8.17,31.02,1,2
-13.05,0.0,31.82,0,0
-12.96,11.63,49.82,0,2
-13.89,0.0,33.31,0,0
-13.52,6.45,38.21,0,1
-12.97,11.9,35.21,0,2
-13.01,0.0,30.07,0,0
-13.37,0.0,33.43,0,0
-13.26,5.02,37.62,0,1
-13.14,11.5,46.97,0,2
-13.19,11.04,45.65,1,2
-13.35,6.49,38.71,0,1
-13.24,0.0,33.71,0,0
-12.6,10.16,46.69,0,2
-13.83,0.0,33.9,0,0
-13.21,6.88,35.69,0,1
-13.27,7.03,38.26,0,1
-13.3,7.53,36.48,0,1
-13.13,10.91,47.36,1,2
-13.64,0.0,32.82,0,0
-13.08,8.39,46.76,1,2
-13.35,0.0,33.82,0,0
-13.3,7.82,30.35,0,1
-13.3,7.02,32.09,0,1
-13.7,7.64,32.03,0,1
-13.72,0.0,31.33,0,0
-13.22,7.19,36.92,0,1
-13.74,6.76,30.75,0,1
-13.07,11.49,42.87,1,2
-13.2,0.0,33.79,0,0
-13.11,11.78,40.05,0,2
-13.53,0.0,30.99,0,0
-13.61,0.0,30.09,0,0
-13.18,0.0,31.92,0,0
-13.45,7.94,31.73,0,1
-13.39,0.0,30.22,0,0
-13.77,5.84,38.62,0,1
-13.29,7.97,32.52,0,1
-13.6,7.36,31.35,0,1
-13.69,0.0,32.84,0,0
-13.33,0.0,31.27,0,0
-12.6,10.02,46.39,1,2
-13.19,0.0,31.26,0,0
-13.26,0.0,34.75,0,0
-13.3,9.47,31.74,0,2
-12.85,10.43,43.5,0,2
-13.06,11.11,45.57,1,2
-13.52,7.02,35.56,0,1
-13.06,11.98,45.66,0,2
-12.57,10.44,43.12,0,2
-12.8,11.06,41.02,1,2
-13.23,5.9,34.37,0,1
-13.35,0.0,34.21,0,0
-13.21,11.22,35.11,0,2
-13.68,5.9,31.34,0,1
-12.76,9.67,33.58,0,2
-13.26,6.59,31.53,0,1
-12.8,10.02,34.24,1,2
-12.54,11.39,38.09,0,2
-13.27,9.39,33.88,0,2
-13.17,11.02,34.3,0,2
-13.4,7.14,30.81,0,1
-12.93,8.79,38.03,0,2
-13.28,10.79,35.0,1,2
-13.35,0.0,31.19,0,0
-13.29,5.12,37.98,0,1
-13.79,7.09,37.27,0,1
-13.75,5.96,34.17,0,1
-12.94,10.16,46.83,0,2
-13.63,6.81,38.86,0,1
-13.34,5.99,39.9,0,1
-13.24,0.0,30.67,0,0
-13.88,0.0,31.16,0,0
-13.02,0.0,34.66,0,0
-13.93,0.0,30.05,0,0
-13.35,0.0,31.69,0,0
-13.62,6.55,33.97,0,1
-12.93,9.68,36.86,0,2
-13.61,6.37,31.15,0,1
-12.94,10.56,40.34,0,2
-13.34,7.17,35.71,0,1
-13.56,0.0,33.6,0,0
-13.19,0.0,34.86,0,0
-13.38,6.15,30.72,0,1
-13.41,0.0,34.54,0,0
-13.21,7.06,33.1,0,1
-13.28,5.61,30.72,0,1
-13.33,6.21,35.27,0,1
-13.47,0.0,30.49,0,0
-13.35,6.05,39.13,0,1
-13.16,10.87,48.48,1,2
-13.04,10.22,36.91,0,2
-13.74,7.59,31.67,0,1
-13.54,0.0,32.5,0,0
-13.5,0.0,32.11,0,0
-13.84,0.0,30.98,0,0
-13.2,11.0,40.63,1,2
-13.31,0.0,31.93,0,0
-13.75,5.76,38.86,0,1
-13.49,5.77,33.44,0,1
-12.58,10.83,48.06,0,2
-12.6,9.81,40.85,1,2
-13.6,0.0,32.29,0,0
-13.5,6.2,37.77,0,1
-13.0,11.03,41.29,1,2
-13.62,7.8,35.14,0,1
-13.31,6.54,30.34,0,1
-12.73,9.73,48.55,0,2
-12.88,8.61,45.71,0,2
-12.81,9.26,38.18,0,2
-13.64,0.0,32.06,0,0
-13.54,6.28,32.39,0,1
-13.2,8.04,36.76,1,2
-13.48,5.09,34.02,0,1
-13.4,5.16,39.49,0,1
-13.01,0.0,32.14,0,0
-13.61,5.6,32.45,0,1
-13.23,5.75,38.13,0,1
-13.21,9.35,47.15,0,2
-13.88,0.0,30.01,0,0
-12.96,9.51,36.53,0,2
-13.34,5.29,35.08,0,1
-13.24,0.0,31.34,0,0
-13.4,0.0,32.99,0,0
-12.63,10.95,42.3,0,2
-13.57,6.84,31.78,0,1
-13.67,0.0,33.43,0,0
-13.69,5.12,31.14,0,1
-12.73,10.34,32.04,0,2
-12.79,10.53,37.25,1,2
-13.54,5.79,40.0,0,1
-13.59,0.0,31.67,0,0
-13.11,0.0,31.98,0,0
-13.28,6.81,34.39,0,1
-13.36,0.0,34.26,0,0
-13.64,0.0,31.83,0,0
-12.97,9.47,43.63,1,2
-13.93,0.0,32.46,0,0
-13.32,0.0,30.39,0,0
-12.92,9.23,36.49,0,2
-12.6,10.91,42.54,1,2
-13.76,5.66,39.18,0,1
-13.35,7.29,35.43,0,1
-13.25,0.0,33.82,0,0
-13.06,0.0,33.93,0,0
-13.65,7.86,34.18,0,1
-13.68,7.68,37.47,0,1
-13.18,0.0,33.13,0,0
-13.12,0.0,31.34,0,0
-12.71,11.47,48.9,0,2
-13.21,10.6,43.07,0,2
-13.69,0.0,33.52,0,0
-13.33,6.32,34.55,0,1
-13.3,10.87,30.7,1,2
-13.39,5.4,33.38,0,1
-13.11,10.93,41.06,0,2
-13.49,7.09,33.68,0,1
-13.55,0.0,30.38,0,0
-13.68,7.19,38.0,0,1
-13.2,7.66,30.42,0,1
-12.6,11.01,44.23,1,2
-12.58,10.86,34.39,0,2
-12.57,9.2,47.81,1,2
-13.9,0.0,32.76,0,0
-13.3,11.45,31.25,1,2
-12.63,10.19,39.44,1,2
-12.82,9.45,42.35,1,2
-13.71,6.67,35.01,0,1
-12.85,9.03,48.67,1,2
-13.24,8.15,43.01,0,2
-13.3,7.92,32.58,0,1
-12.97,9.84,34.41,0,2
-13.75,0.0,33.02,0,0
-13.55,0.0,31.56,0,0
-12.77,8.91,42.95,0,2
-13.44,0.0,34.14,0,0
-13.1,9.5,47.76,1,2
-13.26,0.0,30.85,0,0
-12.71,9.58,44.69,0,2
-13.45,5.37,35.33,0,1
-13.28,10.67,30.12,1,2
-12.52,8.49,38.56,0,2
-13.2,8.05,31.18,0,2
-13.32,6.63,30.89,0,1
-12.51,8.43,40.7,1,2
-13.48,0.0,34.94,0,0
-13.28,5.96,37.89,0,1
-13.6,6.14,34.41,0,1
-13.24,11.88,42.26,1,2
-13.56,7.37,33.77,0,1
-12.71,11.22,43.47,1,2
-12.65,11.67,34.2,0,2
-13.24,7.77,31.84,0,1
-13.34,0.0,31.87,0,0
-12.87,9.26,43.61,1,2
-13.29,7.03,34.09,0,1
-12.89,9.95,30.56,0,2
-13.5,0.0,32.84,0,0
-12.74,9.88,36.16,0,2
-13.4,7.87,33.31,0,1
-13.4,0.0,30.84,0,0
-12.93,9.15,32.42,1,2
-12.7,12.0,44.68,0,2
-13.59,6.72,39.04,0,1
-12.72,10.22,31.01,1,2
-13.11,10.64,30.54,1,2
-13.34,5.32,32.44,0,1
-12.54,11.29,44.24,1,2
-13.63,5.66,37.82,0,1
-13.4,0.0,33.74,0,0
-12.52,8.33,33.72,0,2
-13.05,0.0,31.92,0,0
-12.89,8.04,49.91,0,2
-13.26,8.05,36.49,0,2
-13.39,7.44,32.34,0,1
-13.73,5.52,39.47,0,1
-12.57,10.86,45.98,1,2
-13.42,6.53,32.18,0,1
-13.5,0.0,30.14,0,0
-13.4,7.22,37.76,0,1
-13.91,0.0,34.51,0,0
-13.11,0.0,34.26,0,0
-13.65,0.0,34.7,0,0
-12.61,10.89,37.92,1,2
-13.79,0.0,31.45,0,0
-13.29,11.99,35.47,0,2
-13.62,5.58,38.89,0,1
-13.08,10.53,39.49,1,2
-13.61,5.67,32.31,0,1
-13.35,0.0,32.25,0,0
-13.41,6.19,37.47,0,1
-13.08,0.0,32.45,0,0
-12.51,8.95,42.97,0,2
-13.23,5.51,35.34,0,1
-12.68,8.61,41.25,0,2
-12.71,11.74,35.37,0,2
-13.31,5.2,35.29,0,1
-13.12,0.0,32.78,0,0
-13.17,11.46,36.33,1,2
-13.48,7.02,30.7,0,1
-13.27,0.0,30.28,0,0
-13.45,0.0,34.55,0,0
-13.73,6.8,31.2,0,1
-13.97,0.0,31.27,0,0
-12.7,9.52,35.08,1,2
-13.35,5.45,31.06,0,1
-13.51,6.66,33.94,0,1
-13.38,0.0,30.93,0,0
-13.44,6.25,31.47,0,1
-13.47,7.13,39.16,0,1
-13.67,0.0,30.62,0,0
-13.54,6.19,34.19,0,1
-12.72,8.21,34.91,0,2
-13.63,6.15,37.41,0,1
-13.88,0.0,33.82,0,0
-13.46,0.0,33.12,0,0
-13.44,0.0,33.67,0,0
-13.64,5.31,38.81,0,1
-13.56,0.0,30.33,0,0
-13.27,6.59,35.14,0,1
-12.75,9.69,39.53,0,2
-12.55,10.17,49.78,0,2
-13.25,0.0,34.52,0,0
-13.68,6.49,34.18,0,1
-13.67,6.12,39.61,0,1
-13.47,6.21,35.17,0,1
-13.03,10.31,45.99,0,2
-13.17,8.94,34.11,0,2
-13.25,0.0,34.85,0,0
-12.69,10.77,45.13,0,2
-13.77,0.0,30.02,0,0
-13.69,6.68,33.0,0,1
-13.23,0.0,32.27,0,0
-13.35,5.85,32.37,0,1
-12.93,9.66,49.01,1,2
-13.43,0.0,33.9,0,0
-12.84,11.08,34.89,0,2
-13.01,0.0,31.99,0,0
-13.06,0.0,30.15,0,0
-12.84,11.2,47.95,1,2
-13.77,0.0,34.89,0,0
-13.1,11.84,43.92,0,2
-13.21,0.0,33.14,0,0
-12.66,10.53,32.57,1,2
-13.18,0.0,31.69,0,0
-13.4,6.82,30.26,0,1
-13.4,5.69,31.28,0,1
-13.42,6.13,37.61,0,1
-12.97,8.15,47.47,1,2
-13.01,0.0,33.52,0,0
-13.77,5.42,39.34,0,1
-12.7,10.69,46.91,1,2
-13.95,0.0,34.93,0,0
-12.57,11.8,31.02,1,2
-13.93,0.0,31.0,0,0
-13.47,6.81,36.98,0,1
-13.29,0.0,31.55,0,0
-12.73,8.66,31.17,1,2
-13.17,10.14,37.08,1,2
-13.28,0.0,32.08,0,0
-13.77,7.41,37.64,0,1
-13.23,5.64,38.82,0,1
-13.26,9.53,31.82,1,2
-13.35,5.68,38.77,0,1
-13.44,0.0,30.98,0,0
-13.66,0.0,31.04,0,0
-13.1,0.0,33.94,0,0
-13.86,0.0,34.9,0,0
-13.7,5.97,39.97,0,1
-13.01,0.0,31.78,0,0
-12.8,9.46,40.12,1,2
-13.46,7.76,34.48,0,1
-13.45,7.99,37.94,0,1
-13.54,8.0,32.81,0,1
-13.27,7.23,34.53,0,1
-13.21,7.56,36.39,0,1
-13.63,0.0,33.84,0,0
-13.39,6.95,37.88,0,1
-13.28,10.32,49.83,0,2
-13.64,0.0,30.2,0,0
-13.82,0.0,34.02,0,0
-13.14,8.98,36.23,1,2
-13.12,9.89,46.97,1,2
-13.57,0.0,30.92,0,0
-12.95,9.52,44.54,1,2
-12.53,9.4,45.03,0,2
-13.39,5.35,38.79,0,1
-13.61,6.32,32.21,0,1
-13.51,0.0,33.87,0,0
-13.2,10.2,40.64,0,2
-12.83,11.56,31.02,1,2
-13.23,8.92,40.01,1,2
-13.59,0.0,34.87,0,0
-12.65,8.09,47.45,0,2
-12.58,10.89,46.63,0,2
-13.51,0.0,34.23,0,0
-13.93,0.0,32.81,0,0
-13.39,6.09,34.6,0,1
-13.07,0.0,32.84,0,0
-13.1,10.61,34.74,1,2
-13.54,0.0,30.0,0,0
-13.68,6.63,38.35,0,1
-13.94,0.0,33.37,0,0
-13.7,7.39,32.03,0,1
-12.91,10.12,38.2,0,2
-13.3,6.8,35.56,0,1
-13.3,9.36,46.72,1,2
-13.73,6.33,37.26,0,1
-12.57,9.79,36.62,0,2
-13.12,0.0,32.8,0,0
-13.21,0.0,31.11,0,0
-13.56,0.0,32.65,0,0
-13.53,7.48,36.74,0,1
-13.45,0.0,30.61,0,0
-13.02,0.0,33.57,0,0
-13.43,5.71,34.16,0,1
-12.72,9.65,45.86,1,2
-13.28,7.13,31.39,0,1
-13.1,9.36,32.2,1,2
-13.4,7.79,30.78,0,1
-12.95,11.84,38.33,1,2
-13.6,5.45,36.16,0,1
-13.64,0.0,32.34,0,0
-12.77,8.29,38.26,1,2
-13.04,0.0,31.33,0,0
-13.77,5.42,35.61,0,1
-13.7,0.0,31.52,0,0
-13.08,0.0,31.36,0,0
-13.46,7.98,31.01,0,1
-13.75,5.22,38.29,0,1
-13.41,6.44,32.2,0,1
-13.28,7.43,33.55,0,1
-12.86,9.95,47.75,0,2
-13.74,5.33,31.36,0,1
-13.07,11.26,37.31,1,2
-13.72,0.0,33.63,0,0
-13.41,0.0,34.24,0,0
-13.32,7.87,39.64,0,1
-13.79,0.0,34.1,0,0
-13.33,0.0,31.84,0,0
-12.63,9.91,35.07,0,2
-13.67,7.76,32.89,0,1
-13.36,5.64,35.54,0,1
-12.9,8.0,41.81,1,2
-13.22,8.72,47.59,1,2
-13.21,9.4,45.77,0,2
-13.52,8.0,30.65,0,1
-13.77,7.9,31.35,0,1
-13.83,0.0,30.32,0,0
-12.92,9.33,38.32,1,2
-13.78,7.28,36.6,0,1
-12.65,11.92,47.54,1,2
-13.37,6.29,34.87,0,1
-13.03,0.0,33.69,0,0
-13.1,0.0,32.17,0,0
-13.63,0.0,33.87,0,0
-13.27,0.0,33.06,0,0
-13.36,7.53,39.55,0,1
-13.07,0.0,32.03,0,0
-13.13,10.79,38.07,1,2
-13.04,0.0,32.33,0,0
-13.27,7.95,39.19,0,1
-13.67,5.48,37.83,0,1
-13.3,9.01,33.55,1,2
-13.7,7.51,35.05,0,1
-13.31,5.41,36.61,0,1
-13.14,0.0,30.82,0,0
-13.69,0.0,33.59,0,0
-13.32,0.0,32.25,0,0
-13.0,11.38,37.26,0,2
-13.18,0.0,30.17,0,0
-13.5,0.0,34.31,0,0
-13.72,0.0,31.71,0,0
-13.5,0.0,31.24,0,0
-13.26,5.49,32.17,0,1
-13.42,0.0,32.67,0,0
-13.17,9.67,44.4,0,2
-13.8,7.02,30.66,0,1
-13.78,0.0,30.9,0,0
-13.79,5.28,30.4,0,1
-13.44,0.0,34.05,0,0
-13.77,5.21,37.56,0,1
-13.51,7.33,39.95,0,1
-13.07,0.0,34.68,0,0
-13.33,0.0,32.88,0,0
-13.45,0.0,31.51,0,0
-13.28,5.05,35.21,0,1
-13.72,0.0,34.17,0,0
-13.69,7.92,38.59,0,1
-12.52,10.17,49.81,0,2
-14.0,0.0,32.33,0,0
-12.55,8.35,48.6,0,2
-13.14,11.32,47.83,0,2
-12.99,8.33,48.25,1,2
-13.09,10.35,42.99,0,2
-13.61,0.0,30.34,0,0
-12.62,8.63,40.72,0,2
-13.35,7.84,34.22,0,1
-13.05,0.0,32.95,0,0
-13.14,0.0,31.88,0,0
-13.42,5.46,35.83,0,1
-13.63,0.0,32.75,0,0
-12.68,11.96,48.49,0,2
-12.74,9.56,42.68,0,2
-13.58,7.06,39.61,0,1
-13.62,0.0,31.92,0,0
-13.94,0.0,33.57,0,0
-13.01,11.69,39.18,0,2
-13.55,5.76,34.64,0,1
-13.33,6.18,36.34,0,1
-13.39,7.09,32.94,0,1
-12.64,9.43,35.8,0,2
-13.52,6.19,38.56,0,1
-13.57,7.66,33.78,0,1
-13.07,8.14,38.05,1,2
-13.9,0.0,30.41,0,0
-13.3,7.57,38.85,0,1
-12.92,11.91,46.36,0,2
-13.24,5.86,38.55,0,1
-12.8,9.77,35.62,1,2
-12.5,10.8,32.52,0,2
-12.94,8.48,42.98,1,2
-13.6,6.51,36.16,0,1
-13.7,6.04,35.95,0,1
-13.69,0.0,32.8,0,0
-13.41,0.0,32.97,0,0
-13.36,5.59,38.86,0,1
-12.81,9.85,35.81,0,2
-13.36,7.8,39.17,0,1
-12.99,11.64,46.52,1,2
-13.07,0.0,30.15,0,0
-13.72,0.0,31.8,0,0
-13.16,10.28,34.44,0,2
-13.8,0.0,30.51,0,0
-13.25,0.0,34.93,0,0
-13.54,0.0,31.26,0,0
-13.78,6.01,38.31,0,1
-13.05,0.0,30.6,0,0
-13.71,6.58,36.87,0,1
-13.39,6.77,32.14,0,1
-13.36,5.37,32.95,0,1
-13.43,0.0,34.57,0,0
-13.71,5.71,30.59,0,1
-12.52,8.24,38.75,1,2
-13.25,7.05,30.46,0,1
-13.86,0.0,33.5,0,0
-13.62,5.84,34.77,0,1
-13.69,6.04,37.45,0,1
-13.98,0.0,34.64,0,0
-13.02,10.37,49.13,0,2
-13.28,10.73,40.59,0,2
-13.04,9.14,38.85,1,2
-13.39,7.36,31.57,0,1
-13.25,0.0,30.73,0,0
-13.93,0.0,34.63,0,0
-13.58,6.92,35.6,0,1
-13.26,0.0,34.45,0,0
-13.52,6.84,34.88,0,1
-13.22,10.59,41.3,0,2
-13.63,5.84,31.31,0,1
-13.72,6.56,35.02,0,1
-13.66,6.58,31.75,0,1
-13.75,0.0,34.52,0,0
-13.51,5.1,33.71,0,1
-13.61,7.63,37.59,0,1
-13.2,10.59,32.23,1,2
-13.49,6.53,31.54,0,1
-13.13,11.82,38.51,0,2
-12.86,11.01,44.24,0,2
-12.7,11.57,41.35,0,2
-13.06,0.0,31.79,0,0
-12.98,11.75,38.7,1,2
-13.34,7.02,39.84,0,1
-13.48,0.0,31.87,0,0
-12.76,11.97,46.09,1,2
-13.66,0.0,34.28,0,0
-12.95,11.96,34.99,1,2
-13.53,5.98,35.67,0,1
-13.22,11.21,30.93,0,2
-13.54,0.0,30.88,0,0
-13.3,7.6,33.89,0,1
-13.22,9.76,47.05,1,2
-13.29,6.84,34.02,0,1
-13.46,0.0,31.66,0,0
-12.95,8.42,30.06,0,2
-13.78,7.29,36.99,0,1
-13.42,0.0,34.13,0,0
-13.43,6.29,37.34,0,1
-13.41,6.08,35.4,0,1
-13.27,0.0,32.47,0,0
-12.78,8.06,38.3,1,2
-12.88,11.61,36.64,0,2
-13.91,0.0,30.47,0,0
-13.65,6.79,31.59,0,1
-12.97,11.19,45.86,0,2
-13.71,7.47,36.87,0,1
-12.98,10.91,34.67,1,2
-12.78,8.91,43.83,1,2
-13.6,6.33,39.64,0,1
-13.83,0.0,32.32,0,0
-13.88,0.0,31.73,0,0
-13.22,7.99,38.7,0,1
-13.04,0.0,32.27,0,0
-13.72,6.22,36.17,0,1
-13.77,5.67,33.45,0,1
-13.33,6.84,39.7,0,1
-13.44,0.0,34.59,0,0
-13.71,7.91,37.8,0,1
-12.76,8.96,40.69,0,2
-13.35,5.96,36.36,0,1
-13.71,6.36,39.14,0,1
-12.92,9.56,31.84,0,2
-13.22,11.38,38.3,1,2
-13.49,7.35,39.68,0,1
-13.23,11.81,43.95,0,2
-12.61,10.23,32.41,0,2
-13.18,8.43,32.49,1,2
-13.02,11.1,31.12,0,2
-13.4,7.26,37.07,0,1
-13.05,0.0,30.04,0,0
-13.13,0.0,31.1,0,0
-13.24,0.0,34.21,0,0
-12.86,11.37,32.12,1,2
-13.21,7.64,32.23,0,1
-13.65,7.97,35.66,0,1
-13.01,0.0,33.54,0,0
-12.84,11.01,34.76,0,2
-13.63,6.99,34.36,0,1
-14.0,0.0,30.07,0,0
-13.59,0.0,34.8,0,0
-13.75,7.57,37.6,0,1
-13.51,0.0,31.34,0,0
-13.25,7.08,39.62,0,1
-13.39,0.0,30.5,0,0
-13.07,10.28,36.61,1,2
-13.32,5.32,36.05,0,1
-12.67,10.26,38.9,0,2
-13.15,11.31,38.7,0,2
-12.75,9.04,41.75,1,2
-13.13,0.0,34.86,0,0
-12.58,8.3,36.18,0,2
-13.29,7.83,37.66,0,1
-13.61,0.0,31.85,0,0
-13.93,0.0,32.1,0,0
-13.41,7.08,39.3,0,1
-13.27,0.0,32.93,0,0
-12.99,8.3,45.86,1,2
-14.0,0.0,32.54,0,0
-13.47,0.0,33.02,0,0
-13.42,0.0,33.17,0,0
-13.41,6.68,34.17,0,1
-13.52,7.55,33.52,0,1
-13.23,11.93,39.6,0,2
-13.41,7.79,31.99,0,1
-12.87,10.72,49.26,1,2
-13.45,5.18,33.91,0,1
-13.11,0.0,31.04,0,0
-12.94,8.32,48.55,0,2
-13.28,6.52,30.77,0,1
-13.27,11.97,41.39,1,2
-13.09,0.0,32.76,0,0
-13.01,0.0,32.81,0,0
-13.5,5.11,35.82,0,1
-12.86,11.9,48.48,1,2
-13.32,0.0,34.18,0,0
-13.71,7.12,38.21,0,1
-13.73,0.0,32.59,0,0
-13.26,0.0,33.62,0,0
-13.36,5.98,37.77,0,1
-13.74,0.0,30.44,0,0
-13.74,0.0,34.96,0,0
-13.75,7.49,33.53,0,1
-13.13,10.27,47.06,1,2
-13.15,8.91,38.91,1,2
-12.74,9.34,36.86,0,2
-13.87,0.0,31.16,0,0
-13.05,0.0,33.2,0,0
-13.94,0.0,34.63,0,0
-13.52,6.41,31.73,0,1
-12.79,11.37,47.29,1,2
-13.94,0.0,30.91,0,0
-12.65,11.2,43.85,1,2
-12.67,8.0,38.27,0,2
-13.89,0.0,34.18,0,0
-13.6,0.0,30.94,0,0
-13.6,6.67,35.72,0,1
-13.71,0.0,31.55,0,0
-13.21,8.81,49.48,0,2
-13.33,6.33,31.48,0,1
