timestamp,temp,voltage,label
2026-04-19 14:04:44.679892,25.22,2.36,1
2026-04-19 14:04:49.679892,25.49,2.44,1
2026-04-19 14:04:54.679892,25.15,2.19,1
2026-04-19 14:04:59.679892,25.66,2.05,1
2026-04-19 14:05:04.679892,25.45,2.47,1
2026-04-19 14:05:09.679892,25.7,2.9,1
2026-04-19 14:05:14.679892,25.74,2.88,1
2026-04-19 14:05:19.679892,25.46,2.98,1
2026-04-19 14:05:24.679892,25.06,2.93,1
2026-04-19 14:05:29.679892,25.88,2.21,1
2026-04-19 14:05:34.679892,25.19,2.84,1
2026-04-19 14:05:39.679892,25.77,2.92,1
2026-04-19 14:05:44.679892,0.0,0.0,0
2026-04-19 14:05:49.679892,0.0,0.0,0
2026-04-19 14:05:54.679892,25.74,2.45,1
2026-04-19 14:05:59.679892,25.72,2.81,1
2026-04-19 14:06:04.679892,25.7,2.53,1
2026-04-19 14:06:09.679892,25.13,2.01,1
2026-04-19 14:06:14.679892,25.92,2.06,1
2026-04-19 14:06:19.679892,25.37,2.89,1
2026-04-19 14:06:24.679892,25.16,2.9,1
2026-04-19 14:06:29.679892,25.65,2.98,1
2026-04-19 14:06:34.679892,25.62,2.86,1
2026-04-19 14:06:39.679892,25.95,2.55,1
2026-04-19 14:06:44.679892,25.01,2.46,1
2026-04-19 14:06:49.679892,25.29,2.09,1
2026-04-19 14:06:54.679892,25.46,2.6,1
2026-04-19 14:06:59.679892,25.04,2.94,1
2026-04-19 14:07:04.679892,25.82,2.06,1
2026-04-19 14:07:09.679892,25.62,2.7,1
2026-04-19 14:07:14.679892,25.57,2.76,1
2026-04-19 14:07:19.679892,25.88,2.02,1
2026-04-19 14:07:24.679892,25.17,2.43,1
2026-04-19 14:07:29.679892,25.78,2.45,1
2026-04-19 14:07:34.679892,25.5,2.51,1
2026-04-19 14:07:39.679892,25.31,2.13,1
2026-04-19 14:07:44.679892,25.11,2.66,1
2026-04-19 14:07:49.679892,25.98,2.51,1
2026-04-19 14:07:54.679892,25.3,2.99,1
2026-04-19 14:07:59.679892,25.35,2.07,1
2026-04-19 14:08:04.679892,25.64,2.92,1
2026-04-19 14:08:09.679892,25.88,2.58,1
2026-04-19 14:08:14.679892,25.24,2.4,1
2026-04-19 14:08:19.679892,25.52,2.88,1
2026-04-19 14:08:24.679892,25.59,2.63,1
2026-04-19 14:08:29.679892,25.27,2.88,1
2026-04-19 14:08:34.679892,25.55,2.46,1
2026-04-19 14:08:39.679892,25.25,2.17,1
2026-04-19 14:08:44.679892,25.93,2.45,1
2026-04-19 14:08:49.679892,25.03,2.26,1
2026-04-19 14:08:54.679892,25.22,2.27,1
2026-04-19 14:08:59.679892,25.81,2.11,1
2026-04-19 14:09:04.679892,25.16,2.71,1
2026-04-19 14:09:09.679892,25.68,2.17,1
2026-04-19 14:09:14.679892,25.32,2.49,1
2026-04-19 14:09:19.679892,25.91,2.55,1
2026-04-19 14:09:24.679892,27.0,4.0,2
2026-04-19 14:09:29.679892,27.0,4.0,2
2026-04-19 14:09:34.679892,27.0,4.0,2
2026-04-19 14:09:39.679892,27.0,4.0,2
2026-04-19 14:09:44.679892,27.0,4.0,2
2026-04-19 14:09:49.679892,27.0,4.0,2
2026-04-19 14:09:54.679892,27.0,4.0,2
2026-04-19 14:09:59.679892,27.0,4.0,2
2026-04-19 14:10:04.679892,27.0,4.0,2
2026-04-19 14:10:09.679892,25.45,2.37,1
2026-04-19 14:10:14.679892,25.81,2.75,1
2026-04-19 14:10:19.679892,25.56,2.27,1
2026-04-19 14:10:24.679892,25.53,2.83,1
2026-04-19 14:10:29.679892,25.68,2.63,1
2026-04-19 14:10:34.679892,25.06,2.98,1
2026-04-19 14:10:39.679892,25.38,2.4,1
2026-04-19 14:10:44.679892,25.89,2.57,1
2026-04-19 14:10:49.679892,25.5,2.23,1
2026-04-19 14:10:54.679892,25.28,2.34,1
2026-04-19 14:10:59.679892,25.97,2.15,1
2026-04-19 14:11:04.679892,25.52,2.03,1
2026-04-19 14:11:09.679892,25.26,2.96,1
2026-04-19 14:11:14.679892,25.45,2.37,1
2026-04-19 14:11:19.679892,25.95,2.05,1
2026-04-19 14:11:24.679892,25.47,2.08,1
2026-04-19 14:11:29.679892,25.9,2.74,1
2026-04-19 14:11:34.679892,25.51,2.16,1
2026-04-19 14:11:39.679892,25.49,2.9,1
2026-04-19 14:11:44.679892,25.31,2.31,1
2026-04-19 14:11:49.679892,25.0,2.91,1
2026-04-19 14:11:54.679892,25.55,2.67,1
2026-04-19 14:11:59.679892,25.79,2.25,1
2026-04-19 14:12:04.679892,25.12,2.32,1
2026-04-19 14:12:09.679892,25.01,2.44,1
2026-04-19 14:12:14.679892,25.41,2.01,1
2026-04-19 14:12:19.679892,25.28,2.43,1
2026-04-19 14:12:24.679892,25.78,2.92,1
2026-04-19 14:12:29.679892,25.56,2.94,1
2026-04-19 14:12:34.679892,25.64,2.67,1
2026-04-19 14:12:39.679892,25.24,2.48,1
2026-04-19 14:12:44.679892,27.0,4.0,2
2026-04-19 14:12:49.679892,27.0,4.0,2
2026-04-19 14:12:54.679892,27.0,4.0,2
2026-04-19 14:12:59.679892,27.0,4.0,2
2026-04-19 14:13:04.679892,27.0,4.0,2
2026-04-19 14:13:09.679892,27.0,4.0,2
2026-04-19 14:13:14.679892,27.0,4.0,2
2026-04-19 14:13:19.679892,27.0,4.0,2
2026-04-19 14:13:24.679892,27.0,4.0,2
2026-04-19 14:13:29.679892,27.0,4.0,2
2026-04-19 14:13:34.679892,0.0,0.0,0
2026-04-19 14:13:39.679892,25.89,2.89,1
2026-04-19 14:13:44.679892,25.01,2.61,1
2026-04-19 14:13:49.679892,27.0,4.0,2
2026-04-19 14:13:54.679892,27.0,4.0,2
2026-04-19 14:13:59.679892,27.0,4.0,2
2026-04-19 14:14:04.679892,27.0,4.0,2
2026-04-19 14:14:09.679892,27.0,4.0,2
2026-04-19 14:14:14.679892,27.0,4.0,2
2026-04-19 14:14:19.679892,25.28,2.72,1
2026-04-19 14:14:24.679892,25.42,2.98,1
2026-04-19 14:14:29.679892,25.84,2.17,1
2026-04-19 14:14:34.679892,25.59,2.08,1
2026-04-19 14:14:39.679892,25.03,2.94,1
2026-04-19 14:14:44.679892,25.3,2.8,1
2026-04-19 14:14:49.679892,25.59,2.49,1
2026-04-19 14:14:54.679892,25.58,2.99,1
2026-04-19 14:14:59.679892,25.25,2.65,1
2026-04-19 14:15:04.679892,25.88,2.49,1
2026-04-19 14:15:09.679892,25.62,2.04,1
2026-04-19 14:15:14.679892,25.74,2.39,1
2026-04-19 14:15:19.679892,25.75,2.68,1
2026-04-19 14:15:24.679892,25.41,2.64,1
2026-04-19 14:15:29.679892,25.64,2.66,1
2026-04-19 14:15:34.679892,25.48,2.62,1
2026-04-19 14:15:39.679892,25.48,2.55,1
2026-04-19 14:15:44.679892,25.78,2.16,1
2026-04-19 14:15:49.679892,25.37,2.74,1
2026-04-19 14:15:54.679892,25.55,2.45,1
2026-04-19 14:15:59.679892,25.22,2.93,1
2026-04-19 14:16:04.679892,25.15,2.82,1
2026-04-19 14:16:09.679892,25.25,2.53,1
2026-04-19 14:16:14.679892,25.16,2.78,1
2026-04-19 14:16:19.679892,25.08,2.87,1
2026-04-19 14:16:24.679892,25.55,2.88,1
2026-04-19 14:16:29.679892,25.59,2.73,1
2026-04-19 14:16:34.679892,25.14,3.0,1
2026-04-19 14:16:39.679892,25.37,2.49,1
2026-04-19 14:16:44.679892,25.7,2.24,1
2026-04-19 14:16:49.679892,25.39,2.12,1
2026-04-19 14:16:54.679892,0.0,0.0,0
2026-04-19 14:16:59.679892,27.0,4.0,2
2026-04-19 14:17:04.679892,27.0,4.0,2
2026-04-19 14:17:09.679892,27.0,4.0,2
2026-04-19 14:17:14.679892,27.0,4.0,2
2026-04-19 14:17:19.679892,0.0,0.0,0
2026-04-19 14:17:24.679892,27.0,4.0,2
2026-04-19 14:17:29.679892,27.0,4.0,2
2026-04-19 14:17:34.679892,27.0,4.0,2
2026-04-19 14:17:39.679892,27.0,4.0,2
2026-04-19 14:17:44.679892,27.0,4.0,2
2026-04-19 14:17:49.679892,27.0,4.0,2
2026-04-19 14:17:54.679892,25.86,2.76,1
2026-04-19 14:17:59.679892,25.36,2.74,1
2026-04-19 14:18:04.679892,25.35,2.95,1
2026-04-19 14:18:09.679892,25.47,2.14,1
2026-04-19 14:18:14.679892,25.27,2.4,1
2026-04-19 14:18:19.679892,25.38,2.27,1
2026-04-19 14:18:24.679892,25.71,2.55,1
2026-04-19 14:18:29.679892,25.17,2.69,1
2026-04-19 14:18:34.679892,25.04,2.63,1
2026-04-19 14:18:39.679892,25.53,2.22,1
2026-04-19 14:18:44.679892,25.18,2.86,1
2026-04-19 14:18:49.679892,25.28,2.12,1
2026-04-19 14:18:54.679892,25.29,2.29,1
2026-04-19 14:18:59.679892,25.73,2.39,1
2026-04-19 14:19:04.679892,25.99,2.08,1
2026-04-19 14:19:09.679892,25.2,2.29,1
2026-04-19 14:19:14.679892,25.73,2.52,1
2026-04-19 14:19:19.679892,25.2,2.89,1
2026-04-19 14:19:24.679892,27.0,4.0,2
2026-04-19 14:19:29.679892,27.0,4.0,2
2026-04-19 14:19:34.679892,27.0,4.0,2
2026-04-19 14:19:39.679892,27.0,4.0,2
2026-04-19 14:19:44.679892,27.0,4.0,2
2026-04-19 14:19:49.679892,27.0,4.0,2
2026-04-19 14:19:54.679892,27.0,4.0,2
2026-04-19 14:19:59.679892,27.0,4.0,2
2026-04-19 14:20:04.679892,27.0,4.0,2
2026-04-19 14:20:09.679892,27.0,4.0,2
2026-04-19 14:20:14.679892,27.0,4.0,2
2026-04-19 14:20:19.679892,27.0,4.0,2
2026-04-19 14:20:24.679892,27.0,4.0,2
2026-04-19 14:20:29.679892,27.0,4.0,2
2026-04-19 14:20:34.679892,25.85,2.25,1
2026-04-19 14:20:39.679892,25.33,2.46,1
2026-04-19 14:20:44.679892,25.15,2.41,1
2026-04-19 14:20:49.679892,25.87,2.74,1
2026-04-19 14:20:54.679892,26.0,2.3,1
2026-04-19 14:20:59.679892,25.2,2.33,1
2026-04-19 14:21:04.679892,25.97,2.28,1
2026-04-19 14:21:09.679892,25.24,2.74,1
2026-04-19 14:21:14.679892,25.09,2.05,1
2026-04-19 14:21:19.679892,25.6,2.98,1
2026-04-19 14:21:24.679892,25.47,2.26,1
2026-04-19 14:21:29.679892,25.41,2.1,1
2026-04-19 14:21:34.679892,25.78,2.28,1
2026-04-19 14:21:39.679892,25.96,2.45,1
2026-04-19 14:21:44.679892,25.4,2.31,1
2026-04-19 14:21:49.679892,25.81,2.23,1
2026-04-19 14:21:54.679892,25.42,3.0,1
2026-04-19 14:21:59.679892,25.12,2.9,1
2026-04-19 14:22:04.679892,25.74,2.21,1
2026-04-19 14:22:09.679892,25.68,2.81,1
2026-04-19 14:22:14.679892,25.34,2.47,1
2026-04-19 14:22:19.679892,25.64,2.42,1
2026-04-19 14:22:24.679892,25.85,2.47,1
2026-04-19 14:22:29.679892,25.79,2.75,1
2026-04-19 14:22:34.679892,25.05,2.71,1
2026-04-19 14:22:39.679892,25.92,2.01,1
2026-04-19 14:22:44.679892,25.62,2.63,1
2026-04-19 14:22:49.679892,25.98,2.2,1
2026-04-19 14:22:54.679892,25.66,2.01,1
2026-04-19 14:22:59.679892,25.71,2.1,1
2026-04-19 14:23:04.679892,25.95,2.79,1
2026-04-19 14:23:09.679892,25.73,2.24,1
2026-04-19 14:23:14.679892,25.91,2.77,1
2026-04-19 14:23:19.679892,0.0,0.0,0
2026-04-19 14:23:24.679892,25.26,2.88,1
2026-04-19 14:23:29.679892,25.8,2.87,1
2026-04-19 14:23:34.679892,25.78,2.51,1
2026-04-19 14:23:39.679892,25.53,2.55,1
2026-04-19 14:23:44.679892,25.36,2.04,1
2026-04-19 14:23:49.679892,25.66,2.13,1
2026-04-19 14:23:54.679892,25.33,2.69,1
2026-04-19 14:23:59.679892,25.37,2.57,1
2026-04-19 14:24:04.679892,25.89,2.04,1
2026-04-19 14:24:09.679892,25.04,2.08,1
2026-04-19 14:24:14.679892,25.48,2.27,1
2026-04-19 14:24:19.679892,25.71,2.18,1
2026-04-19 14:24:24.679892,0.0,0.0,0
2026-04-19 14:24:29.679892,0.0,0.0,0
2026-04-19 14:24:34.679892,0.0,0.0,0
2026-04-19 14:24:39.679892,27.0,4.0,2
2026-04-19 14:24:44.679892,27.0,4.0,2
2026-04-19 14:24:49.679892,27.0,4.0,2
2026-04-19 14:24:54.679892,27.0,4.0,2
2026-04-19 14:24:59.679892,27.0,4.0,2
2026-04-19 14:25:04.679892,27.0,4.0,2
2026-04-19 14:25:09.679892,27.0,4.0,2
2026-04-19 14:25:14.679892,27.0,4.0,2
2026-04-19 14:25:19.679892,27.0,4.0,2
2026-04-19 14:25:24.679892,25.53,2.92,1
2026-04-19 14:25:29.679892,25.11,2.16,1
2026-04-19 14:25:34.679892,25.78,2.76,1
2026-04-19 14:25:39.679892,25.06,2.14,1
2026-04-19 14:25:44.679892,25.95,2.15,1
2026-04-19 14:25:49.679892,25.89,2.56,1
2026-04-19 14:25:54.679892,25.56,2.58,1
2026-04-19 14:25:59.679892,25.54,2.35,1
2026-04-19 14:26:04.679892,25.1,2.73,1
2026-04-19 14:26:09.679892,25.3,2.54,1
2026-04-19 14:26:14.679892,25.32,2.9,1
2026-04-19 14:26:19.679892,25.72,2.82,1
2026-04-19 14:26:24.679892,25.37,2.31,1
2026-04-19 14:26:29.679892,25.45,2.27,1
2026-04-19 14:26:34.679892,25.59,2.39,1
2026-04-19 14:26:39.679892,25.29,2.32,1
2026-04-19 14:26:44.679892,25.89,2.57,1
2026-04-19 14:26:49.679892,25.79,2.97,1
2026-04-19 14:26:54.679892,25.59,2.47,1
2026-04-19 14:26:59.679892,25.1,2.99,1
2026-04-19 14:27:04.679892,25.12,2.82,1
2026-04-19 14:27:09.679892,25.24,2.73,1
2026-04-19 14:27:14.679892,27.0,4.0,2
2026-04-19 14:27:19.679892,27.0,4.0,2
2026-04-19 14:27:24.679892,27.0,4.0,2
2026-04-19 14:27:29.679892,27.0,4.0,2
2026-04-19 14:27:34.679892,27.0,4.0,2
2026-04-19 14:27:39.679892,27.0,4.0,2
2026-04-19 14:27:44.679892,27.0,4.0,2
2026-04-19 14:27:49.679892,27.0,4.0,2
2026-04-19 14:27:54.679892,27.0,4.0,2
2026-04-19 14:27:59.679892,27.0,4.0,2
2026-04-19 14:28:04.679892,27.0,4.0,2
2026-04-19 14:28:09.679892,27.0,4.0,2
2026-04-19 14:28:14.679892,27.0,4.0,2
2026-04-19 14:28:19.679892,27.0,4.0,2
2026-04-19 14:28:24.679892,27.0,4.0,2
2026-04-19 14:28:29.679892,27.0,4.0,2
2026-04-19 14:28:34.679892,27.0,4.0,2
2026-04-19 14:28:39.679892,0.0,0.0,0
2026-04-19 14:28:44.679892,0.0,0.0,0
2026-04-19 14:28:49.679892,25.28,2.09,1
2026-04-19 14:28:54.679892,25.7,2.97,1
2026-04-19 14:28:59.679892,25.71,2.22,1
2026-04-19 14:29:04.679892,25.79,2.85,1
2026-04-19 14:29:09.679892,0.0,0.0,0
2026-04-19 14:29:14.679892,27.0,4.0,2
2026-04-19 14:29:19.679892,27.0,4.0,2
2026-04-19 14:29:24.679892,27.0,4.0,2
2026-04-19 14:29:29.679892,27.0,4.0,2
2026-04-19 14:29:34.679892,27.0,4.0,2
2026-04-19 14:29:39.679892,0.0,0.0,0
2026-04-19 14:29:44.679892,25.67,2.49,1
2026-04-19 14:29:49.679892,25.34,2.2,1
2026-04-19 14:29:54.679892,25.73,2.5,1
2026-04-19 14:29:59.679892,25.27,2.08,1
2026-04-19 14:30:04.679892,25.02,2.39,1
2026-04-19 14:30:09.679892,25.61,2.74,1
2026-04-19 14:30:14.679892,25.62,2.38,1
2026-04-19 14:30:19.679892,25.08,2.21,1
2026-04-19 14:30:24.679892,25.03,2.87,1
2026-04-19 14:30:29.679892,25.98,2.87,1
2026-04-19 14:30:34.679892,25.88,2.81,1
2026-04-19 14:30:39.679892,25.41,2.67,1
2026-04-19 14:30:44.679892,25.14,2.93,1
2026-04-19 14:30:49.679892,25.08,2.08,1
2026-04-19 14:30:54.679892,25.67,2.45,1
2026-04-19 14:30:59.679892,25.79,2.9,1
2026-04-19 14:31:04.679892,25.84,2.33,1
2026-04-19 14:31:09.679892,25.42,2.83,1
2026-04-19 14:31:14.679892,25.48,2.71,1
2026-04-19 14:31:19.679892,25.79,2.73,1
2026-04-19 14:31:24.679892,25.61,2.92,1
2026-04-19 14:31:29.679892,25.9,2.05,1
2026-04-19 14:31:34.679892,25.63,2.66,1
2026-04-19 14:31:39.679892,25.13,2.71,1
2026-04-19 14:31:44.679892,25.24,2.84,1
2026-04-19 14:31:49.679892,25.25,2.99,1
2026-04-19 14:31:54.679892,25.54,2.12,1
2026-04-19 14:31:59.679892,25.36,2.28,1
2026-04-19 14:32:04.679892,25.98,2.72,1
2026-04-19 14:32:09.679892,25.53,2.78,1
2026-04-19 14:32:14.679892,25.06,2.8,1
2026-04-19 14:32:19.679892,25.26,2.62,1
2026-04-19 14:32:24.679892,25.59,2.62,1
2026-04-19 14:32:29.679892,25.93,2.11,1
2026-04-19 14:32:34.679892,25.05,2.66,1
2026-04-19 14:32:39.679892,25.67,2.74,1
2026-04-19 14:32:44.679892,25.75,2.28,1
2026-04-19 14:32:49.679892,25.54,2.12,1
2026-04-19 14:32:54.679892,25.26,2.24,1
2026-04-19 14:32:59.679892,25.07,2.57,1
2026-04-19 14:33:04.679892,25.74,2.51,1
2026-04-19 14:33:09.679892,25.66,2.47,1
2026-04-19 14:33:14.679892,25.09,2.29,1
2026-04-19 14:33:19.679892,25.99,2.52,1
2026-04-19 14:33:24.679892,25.72,2.67,1
2026-04-19 14:33:29.679892,25.39,2.98,1
2026-04-19 14:33:34.679892,27.0,4.0,2
2026-04-19 14:33:39.679892,27.0,4.0,2
2026-04-19 14:33:44.679892,27.0,4.0,2
2026-04-19 14:33:49.679892,27.0,4.0,2
2026-04-19 14:33:54.679892,27.0,4.0,2
2026-04-19 14:33:59.679892,27.0,4.0,2
2026-04-19 14:34:04.679892,25.72,2.7,1
2026-04-19 14:34:09.679892,25.44,2.15,1
2026-04-19 14:34:14.679892,26.0,2.86,1
2026-04-19 14:34:19.679892,25.57,2.81,1
2026-04-19 14:34:24.679892,25.12,2.26,1
2026-04-19 14:34:29.679892,25.97,2.72,1
2026-04-19 14:34:34.679892,25.35,2.06,1
2026-04-19 14:34:39.679892,25.07,2.1,1
2026-04-19 14:34:44.679892,25.3,2.94,1
2026-04-19 14:34:49.679892,25.74,2.59,1
2026-04-19 14:34:54.679892,25.22,2.16,1
2026-04-19 14:34:59.679892,25.9,2.36,1
2026-04-19 14:35:04.679892,25.44,2.21,1
2026-04-19 14:35:09.679892,25.64,2.22,1
2026-04-19 14:35:14.679892,25.62,2.51,1
2026-04-19 14:35:19.679892,25.93,2.04,1
2026-04-19 14:35:24.679892,25.35,2.19,1
2026-04-19 14:35:29.679892,25.28,2.36,1
2026-04-19 14:35:34.679892,25.31,2.01,1
2026-04-19 14:35:39.679892,25.43,2.73,1
2026-04-19 14:35:44.679892,25.46,2.36,1
2026-04-19 14:35:49.679892,25.82,2.13,1
2026-04-19 14:35:54.679892,27.0,4.0,2
2026-04-19 14:35:59.679892,27.0,4.0,2
2026-04-19 14:36:04.679892,25.44,2.02,1
2026-04-19 14:36:09.679892,25.65,2.21,1
2026-04-19 14:36:14.679892,25.76,2.46,1
2026-04-19 14:36:19.679892,25.45,2.32,1
2026-04-19 14:36:24.679892,25.81,2.05,1
2026-04-19 14:36:29.679892,25.68,2.84,1
2026-04-19 14:36:34.679892,25.58,2.86,1
2026-04-19 14:36:39.679892,25.94,2.62,1
2026-04-19 14:36:44.679892,25.3,2.61,1
2026-04-19 14:36:49.679892,25.1,2.43,1
2026-04-19 14:36:54.679892,25.65,2.1,1
2026-04-19 14:36:59.679892,25.51,2.12,1
2026-04-19 14:37:04.679892,25.36,2.38,1
2026-04-19 14:37:09.679892,25.3,2.33,1
2026-04-19 14:37:14.679892,25.24,2.79,1
2026-04-19 14:37:19.679892,27.0,4.0,2
2026-04-19 14:37:24.679892,27.0,4.0,2
2026-04-19 14:37:29.679892,27.0,4.0,2
2026-04-19 14:37:34.679892,27.0,4.0,2
2026-04-19 14:37:39.679892,27.0,4.0,2
2026-04-19 14:37:44.679892,27.0,4.0,2
2026-04-19 14:37:49.679892,27.0,4.0,2
2026-04-19 14:37:54.679892,27.0,4.0,2
2026-04-19 14:37:59.679892,25.33,2.63,1
2026-04-19 14:38:04.679892,25.28,2.57,1
2026-04-19 14:38:09.679892,25.56,2.25,1
2026-04-19 14:38:14.679892,25.07,2.4,1
2026-04-19 14:38:19.679892,25.27,2.16,1
2026-04-19 14:38:24.679892,25.38,2.13,1
2026-04-19 14:38:29.679892,25.68,2.05,1
2026-04-19 14:38:34.679892,25.66,2.67,1
2026-04-19 14:38:39.679892,25.44,2.67,1
2026-04-19 14:38:44.679892,25.42,2.32,1
2026-04-19 14:38:49.679892,25.59,2.54,1
2026-04-19 14:38:54.679892,25.7,2.51,1
2026-04-19 14:38:59.679892,25.61,2.29,1
2026-04-19 14:39:04.679892,25.69,2.33,1
2026-04-19 14:39:09.679892,25.22,2.39,1
2026-04-19 14:39:14.679892,25.75,2.39,1
2026-04-19 14:39:19.679892,25.06,3.0,1
2026-04-19 14:39:24.679892,25.74,2.16,1
2026-04-19 14:39:29.679892,25.01,2.18,1
2026-04-19 14:39:34.679892,25.78,2.47,1
2026-04-19 14:39:39.679892,25.44,2.67,1
2026-04-19 14:39:44.679892,25.3,2.41,1
2026-04-19 14:39:49.679892,25.58,2.83,1
2026-04-19 14:39:54.679892,25.34,2.56,1
2026-04-19 14:39:59.679892,25.57,2.21,1
2026-04-19 14:40:04.679892,25.77,2.83,1
2026-04-19 14:40:09.679892,25.87,2.49,1
2026-04-19 14:40:14.679892,25.22,2.3,1
2026-04-19 14:40:19.679892,25.93,2.44,1
2026-04-19 14:40:24.679892,25.72,2.65,1
2026-04-19 14:40:29.679892,25.24,2.29,1
2026-04-19 14:40:34.679892,25.82,2.89,1
2026-04-19 14:40:39.679892,25.84,2.93,1
2026-04-19 14:40:44.679892,25.97,2.85,1
2026-04-19 14:40:49.679892,25.95,2.38,1
2026-04-19 14:40:54.679892,25.3,2.96,1
2026-04-19 14:40:59.679892,0.0,0.0,0
2026-04-19 14:41:04.679892,25.5,2.11,1
2026-04-19 14:41:09.679892,25.09,2.46,1
2026-04-19 14:41:14.679892,25.39,2.46,1
2026-04-19 14:41:19.679892,25.57,2.77,1
2026-04-19 14:41:24.679892,25.98,2.55,1
2026-04-19 14:41:29.679892,25.65,2.79,1
2026-04-19 14:41:34.679892,25.77,2.37,1
2026-04-19 14:41:39.679892,25.92,2.62,1
2026-04-19 14:41:44.679892,25.79,2.81,1
2026-04-19 14:41:49.679892,25.2,2.17,1
2026-04-19 14:41:54.679892,25.62,2.06,1
2026-04-19 14:41:59.679892,25.62,2.62,1
2026-04-19 14:42:04.679892,25.62,2.36,1
2026-04-19 14:42:09.679892,25.09,2.83,1
2026-04-19 14:42:14.679892,25.94,2.6,1
2026-04-19 14:42:19.679892,25.56,2.34,1
2026-04-19 14:42:24.679892,25.05,2.13,1
2026-04-19 14:42:29.679892,25.58,2.55,1
2026-04-19 14:42:34.679892,25.64,2.96,1
2026-04-19 14:42:39.679892,25.86,2.58,1
2026-04-19 14:42:44.679892,25.85,2.86,1
2026-04-19 14:42:49.679892,25.5,2.13,1
2026-04-19 14:42:54.679892,25.58,2.4,1
2026-04-19 14:42:59.679892,25.26,2.84,1
2026-04-19 14:43:04.679892,25.07,2.67,1
2026-04-19 14:43:09.679892,25.52,2.36,1
2026-04-19 14:43:14.679892,25.83,2.5,1
2026-04-19 14:43:19.679892,27.0,4.0,2
2026-04-19 14:43:24.679892,27.0,4.0,2
2026-04-19 14:43:29.679892,27.0,4.0,2
2026-04-19 14:43:34.679892,25.53,2.18,1
2026-04-19 14:43:39.679892,25.93,2.79,1
2026-04-19 14:43:44.679892,25.35,2.42,1
2026-04-19 14:43:49.679892,25.79,2.74,1
2026-04-19 14:43:54.679892,25.97,2.86,1
2026-04-19 14:43:59.679892,25.14,2.69,1
2026-04-19 14:44:04.679892,25.43,2.13,1
2026-04-19 14:44:09.679892,25.63,2.31,1
2026-04-19 14:44:14.679892,25.85,2.71,1
2026-04-19 14:44:19.679892,25.6,2.97,1
2026-04-19 14:44:24.679892,25.89,2.41,1
2026-04-19 14:44:29.679892,25.18,2.78,1
2026-04-19 14:44:34.679892,25.3,2.78,1
2026-04-19 14:44:39.679892,25.4,2.33,1
2026-04-19 14:44:44.679892,25.38,2.99,1
2026-04-19 14:44:49.679892,25.91,2.57,1
2026-04-19 14:44:54.679892,25.38,2.87,1
2026-04-19 14:44:59.679892,25.96,2.42,1
2026-04-19 14:45:04.679892,25.76,2.56,1
2026-04-19 14:45:09.679892,25.55,2.76,1
2026-04-19 14:45:14.679892,25.69,2.91,1
2026-04-19 14:45:19.679892,25.7,2.16,1
2026-04-19 14:45:24.679892,25.4,2.92,1
2026-04-19 14:45:29.679892,25.16,2.7,1
2026-04-19 14:45:34.679892,25.46,2.03,1
2026-04-19 14:45:39.679892,25.61,2.38,1
2026-04-19 14:45:44.679892,25.23,2.38,1
2026-04-19 14:45:49.679892,25.27,2.42,1
2026-04-19 14:45:54.679892,25.53,2.14,1
2026-04-19 14:45:59.679892,25.14,2.5,1
2026-04-19 14:46:04.679892,27.0,4.0,2
2026-04-19 14:46:09.679892,27.0,4.0,2
2026-04-19 14:46:14.679892,27.0,4.0,2
2026-04-19 14:46:19.679892,27.0,4.0,2
2026-04-19 14:46:24.679892,27.0,4.0,2
2026-04-19 14:46:29.679892,27.0,4.0,2
2026-04-19 14:46:34.679892,27.0,4.0,2
2026-04-19 14:46:39.679892,27.0,4.0,2
2026-04-19 14:46:44.679892,27.0,4.0,2
2026-04-19 14:46:49.679892,27.0,4.0,2
2026-04-19 14:46:54.679892,27.0,4.0,2
2026-04-19 14:46:59.679892,27.0,4.0,2
2026-04-19 14:47:04.679892,27.0,4.0,2
2026-04-19 14:47:09.679892,27.0,4.0,2
2026-04-19 14:47:14.679892,27.0,4.0,2
2026-04-19 14:47:19.679892,27.0,4.0,2
2026-04-19 14:47:24.679892,27.0,4.0,2
2026-04-19 14:47:29.679892,27.0,4.0,2
2026-04-19 14:47:34.679892,27.0,4.0,2
2026-04-19 14:47:39.679892,27.0,4.0,2
2026-04-19 14:47:44.679892,27.0,4.0,2
2026-04-19 14:47:49.679892,27.0,4.0,2
2026-04-19 14:47:54.679892,27.0,4.0,2
2026-04-19 14:47:59.679892,27.0,4.0,2
2026-04-19 14:48:04.679892,27.0,4.0,2
2026-04-19 14:48:09.679892,27.0,4.0,2
2026-04-19 14:48:14.679892,27.0,4.0,2
2026-04-19 14:48:19.679892,27.0,4.0,2
2026-04-19 14:48:24.679892,27.0,4.0,2
2026-04-19 14:48:29.679892,27.0,4.0,2
2026-04-19 14:48:34.679892,25.23,2.76,1
2026-04-19 14:48:39.679892,25.05,2.71,1
2026-04-19 14:48:44.679892,25.56,2.18,1
2026-04-19 14:48:49.679892,25.65,2.48,1
2026-04-19 14:48:54.679892,25.26,2.48,1
2026-04-19 14:48:59.679892,25.08,2.18,1
2026-04-19 14:49:04.679892,25.28,2.05,1
2026-04-19 14:49:09.679892,25.81,2.8,1
2026-04-19 14:49:14.679892,25.88,2.88,1
2026-04-19 14:49:19.679892,25.92,2.07,1
2026-04-19 14:49:24.679892,25.23,2.91,1
