timestamp,Current,Voltage,Temperature,Vibration
15:05:50,0.88,10.49,-72.48,0
15:05:55,2.5,14.58,37.5,0
15:06:00,0.54,10.63,-74.78,1
15:06:05,0.05,24.28,27.36,0
15:06:10,2.95,20.89,-46.66,1
15:06:15,2.53,12.2,104.24,1
15:06:20,0.41,12.13,-35.47,0
15:06:25,1.13,20.44,-53.89,0
15:06:30,1.85,20.87,102.04,1
15:06:35,0.64,20.33,98.22,0
15:06:40,2.46,12.11,42.82,1
15:06:45,2.81,16.09,112.05,1
15:06:50,0.72,20.26,28.14,0
15:06:55,1.75,17.14,-36.98,1
15:07:00,1.13,19.24,-90.28,1
15:07:05,1.69,14.67,57.45,1
15:07:10,0.1,23.17,27.43,1
15:07:15,1.72,13.81,23.54,1
15:07:20,0.27,22.0,-73.02,0
15:07:25,2.08,23.96,103.48,1
15:07:30,2.29,9.8,114.93,1
15:07:35,2.95,15.2,-11.62,0
15:07:40,1.99,16.0,-7.71,0
15:07:45,2.09,13.87,-62.24,1
15:07:50,0.78,21.48,-25.66,0
15:07:55,1.68,19.09,-68.2,0
15:08:00,0.15,15.77,-122.79,0
15:08:05,2.91,24.82,-101.47,1
15:08:10,2.47,8.86,19.2,0
15:08:15,0.13,22.67,-112.28,0
15:08:20,1.44,24.35,-113.66,0
15:08:25,1.34,15.87,97.16,1
15:08:30,1.45,9.47,94.1,1
15:08:35,0.19,22.77,114.23,1
15:08:40,0.39,23.33,-72.17,0
15:08:45,1.91,15.32,-106.37,1
15:08:50,0.67,22.04,45.39,1
15:08:55,0.78,9.95,106.24,1
15:09:00,0.59,23.09,-94.38,0
15:09:05,2.01,14.98,-97.73,0
15:09:10,0.51,12.07,81.72,0
15:09:15,0.45,18.6,-83.58,1
15:09:20,2.61,9.82,87.94,0
15:09:25,0.27,12.07,-93.61,0
15:09:30,2.82,12.29,-42.44,0
15:09:35,0.28,22.58,37.65,1
15:09:40,2.44,17.4,-1.12,0
15:09:45,2.72,10.04,25.42,0
15:09:50,1.44,21.8,105.04,1
15:09:55,2.52,15.95,78.6,1
15:10:00,1.35,20.83,73.35,1
15:10:05,0.29,15.9,-117.01,1
15:10:10,0.23,13.99,-53.02,0
15:10:15,2.51,16.06,15.15,0
15:10:20,1.72,16.65,8.25,0
15:10:25,1.27,12.08,42.15,1
15:10:30,0.24,23.26,49.27,0
15:10:35,0.57,19.77,-116.17,0
15:10:40,1.67,11.12,-78.94,0
15:10:45,2.67,13.19,76.51,0
15:10:50,0.66,24.24,-14.31,0
15:10:55,1.73,9.26,-77.13,1
15:11:00,2.28,17.36,25.04,1
15:11:05,1.17,22.45,-21.71,1
15:11:10,1.0,22.38,-45.87,0
15:11:15,0.87,21.69,13.46,0
15:11:20,1.76,24.88,-117.15,0
15:11:25,1.75,15.04,-76.68,0
15:11:30,2.71,20.24,-11.78,1
15:11:35,1.02,10.41,34.5,1
15:11:40,2.49,16.75,-72.04,0
15:11:45,1.67,15.83,115.77,1
15:11:50,1.9,11.31,-72.3,1
15:11:55,2.32,23.11,-30.82,1
15:12:00,1.06,15.63,5.23,0
15:12:05,0.44,10.09,-116.06,0
15:12:10,2.84,14.71,-31.06,1
15:12:15,1.58,17.58,-38.69,1
15:12:20,0.58,17.6,112.75,1
15:12:25,1.83,8.94,81.47,0
15:12:30,1.41,10.02,89.55,1
15:12:35,0.03,23.53,38.03,0
15:12:40,1.32,13.14,34.59,1
15:12:45,2.48,22.96,-118.57,1
15:12:50,1.84,20.3,-20.09,0
15:12:55,0.37,12.23,-76.98,1
15:13:00,1.13,12.56,51.78,0
15:13:05,2.18,22.17,11.06,1
15:13:10,2.05,10.19,-70.57,0
15:13:15,2.48,11.19,-59.64,0
15:13:20,1.17,18.76,-2.4,0
15:13:25,1.51,10.28,2.35,0
15:13:30,1.94,13.86,-70.11,1
15:13:35,1.62,11.54,119.16,0
15:13:40,0.19,22.22,-107.8,0
15:13:45,0.34,22.6,13.36,0
15:13:50,2.07,13.97,103.56,1
15:13:55,2.0,11.19,10.7,1
15:14:00,1.34,19.88,108.42,0
15:14:05,1.0,22.7,-93.63,1
15:14:10,1.22,23.7,-113.53,1
15:14:15,1.49,14.17,122.4,1
15:14:20,2.12,17.16,88.43,0
15:14:25,0.75,14.94,-101.27,0
15:14:30,1.3,11.34,15.32,0
15:14:35,2.5,21.33,-23.78,0
15:14:40,2.2,18.72,90.7,0
15:14:45,1.57,16.04,-73.2,1
15:14:50,0.99,20.13,-71.65,0
15:14:55,2.9,9.41,-106.88,1
15:15:00,2.67,18.45,-11.81,0
15:15:05,2.4,17.3,-122.4,1
15:15:10,0.56,17.27,-43.83,0
15:15:15,1.1,19.1,12.34,0
15:15:20,1.16,11.54,-24.12,0
15:15:25,1.4,18.88,-76.93,1
15:15:30,2.23,14.11,3.15,1
15:15:35,0.77,20.45,-59.3,1
15:15:40,2.4,12.0,7.69,0
15:15:45,2.1,11.32,-44.37,1
15:15:50,1.52,18.47,16.42,0
15:15:55,0.71,9.56,-70.59,0
15:16:00,0.52,16.48,-37.83,0
15:16:05,2.72,14.63,70.22,0
15:16:10,1.0,20.03,51.66,0
15:16:15,2.27,12.32,-25.73,1
15:16:20,0.74,20.51,46.26,0
15:16:25,0.62,22.94,-122.83,1
15:16:30,0.21,16.54,96.07,0
15:16:35,2.74,21.52,79.89,0
15:16:40,0.85,18.72,-30.16,1
15:16:45,1.04,14.87,82.62,1
15:16:50,2.77,11.73,-40.61,1
15:16:55,2.54,23.02,-82.07,1
15:17:00,0.31,24.09,115.5,0
15:17:05,2.84,24.95,6.0,1
15:17:10,2.05,10.2,-22.85,0
15:17:15,0.63,23.68,-101.03,1
15:17:20,0.37,18.04,-31.56,1
15:17:25,0.16,9.57,-9.49,0
15:17:30,0.46,22.1,-41.28,0
15:17:35,1.19,18.47,30.8,1
15:17:40,1.24,19.44,35.07,1
15:17:45,1.16,14.28,121.68,0
15:17:50,0.19,14.06,113.69,0
15:17:55,0.48,16.37,-47.23,1
15:18:00,2.13,19.5,23.33,1
15:18:05,0.25,24.22,72.34,1
15:18:10,1.57,15.5,122.47,1
15:18:15,2.52,17.0,38.73,1
15:18:20,1.95,22.32,90.86,1
15:18:25,1.22,17.47,15.82,0
15:18:30,2.99,23.95,-109.62,1
15:18:35,1.11,11.28,-10.58,1
15:18:40,2.29,8.18,71.79,1
15:18:45,2.78,15.04,123.69,1
15:18:50,0.11,19.85,114.74,0
15:18:55,0.6,14.56,-41.37,0
15:19:00,2.91,16.4,90.84,0
15:19:05,2.2,12.98,-33.78,0
15:19:10,0.46,19.58,-120.66,0
15:19:15,2.34,20.3,13.17,1
15:19:20,2.83,10.95,95.14,1
15:19:25,0.98,21.89,109.37,0
15:19:30,1.93,21.37,-1.78,1
15:19:35,0.57,22.37,-118.41,0
15:19:40,1.96,9.92,85.89,0
15:19:45,0.43,23.67,-66.03,0
15:19:50,0.2,21.68,-50.01,1
15:19:55,2.64,17.71,-43.82,0
15:20:00,1.57,21.78,-91.75,0
15:20:05,2.85,20.82,-107.05,0
15:20:10,2.3,12.0,42.89,1
15:20:15,0.96,12.68,-98.36,0
15:20:20,2.26,12.98,24.82,0
15:20:25,1.14,9.53,-89.79,1
15:20:30,0.23,15.8,-76.45,1
15:20:35,0.06,13.11,21.28,0
15:20:40,1.87,9.04,38.29,0
15:20:45,1.01,14.45,-17.84,0
15:20:50,0.53,16.62,-79.83,0
15:20:55,0.19,15.32,80.45,1
15:21:00,1.41,21.56,54.0,0
15:21:05,0.12,16.9,-96.26,0
15:21:10,2.56,21.7,-80.4,0
15:21:15,2.25,20.89,-12.57,0
15:21:20,1.55,12.26,-98.5,1
15:21:25,1.49,20.56,-56.71,1
15:21:30,0.5,24.03,-28.24,0
15:21:35,0.58,16.33,-88.71,1
15:21:40,1.35,9.72,114.13,0
15:21:45,0.38,11.02,35.78,1
15:21:50,0.3,18.42,-67.25,0
15:21:55,2.21,11.25,-37.91,1
15:22:00,0.95,10.26,-10.62,1
15:22:05,2.4,8.71,-101.78,1
15:22:10,0.55,20.15,-41.25,0
15:22:15,0.5,20.91,-50.01,1
15:22:20,1.58,14.66,-108.01,0
15:22:25,2.25,11.38,11.12,0
15:22:30,2.72,9.98,4.75,0
15:22:35,2.44,18.88,94.12,1
15:22:40,1.43,20.7,-119.99,0
15:22:45,0.8,20.15,-99.54,0
15:22:50,2.45,21.65,-7.77,0
15:22:55,1.24,22.64,-32.98,0
15:23:00,2.41,24.66,37.0,0
15:23:05,2.65,11.57,-117.0,1
15:23:10,1.0,14.21,32.27,0
15:23:15,0.31,24.02,-90.81,1
15:23:20,1.82,9.65,102.56,1
15:23:25,2.77,21.42,78.46,1
15:23:30,0.0,10.67,123.25,0
15:23:35,0.72,24.62,-97.6,0
15:23:40,0.78,14.35,-99.1,1
15:23:45,2.03,15.95,-0.43,0
15:23:50,0.8,12.23,-33.97,1
15:23:55,0.3,12.97,-107.8,0
15:24:00,2.06,23.24,35.7,1
15:24:05,1.95,9.09,22.58,1
15:24:10,1.8,13.2,113.82,0
15:24:15,0.08,23.05,-31.46,1
15:24:20,2.7,13.49,73.2,1
15:24:25,2.0,11.3,-115.67,0
15:24:30,0.87,24.36,5.1,0
15:24:35,1.13,23.18,66.74,1
15:24:40,2.81,16.12,-10.86,0
15:24:45,0.4,13.81,95.7,0
15:24:50,1.86,22.0,113.26,1
15:24:55,1.55,19.09,-106.75,1
15:25:00,2.41,13.43,108.3,0
15:25:05,2.33,21.81,-79.21,1
15:25:10,1.38,14.23,-25.36,0
15:25:15,1.31,21.82,20.67,1
15:25:20,2.49,13.07,-16.96,1
15:25:25,1.28,11.78,71.09,0
15:25:30,0.77,22.5,-49.22,1
15:25:35,0.12,24.25,-39.86,1
15:25:40,1.82,9.27,-111.44,1
15:25:45,0.11,20.17,-60.38,0
15:25:50,2.83,13.62,-1.21,1
15:25:55,1.43,8.31,105.67,1
15:26:00,2.12,24.43,-85.66,0
15:26:05,1.85,11.19,110.91,0
15:26:10,1.63,11.3,91.87,1
15:26:15,2.48,13.67,-27.49,1
15:26:20,1.09,23.44,0.57,1
15:26:25,1.5,11.96,1.76,1
15:26:30,2.58,10.43,66.95,0
15:26:35,1.45,10.85,-100.62,0
15:26:40,1.21,18.67,36.14,0
15:26:45,2.1,15.16,-44.02,1
15:26:50,0.04,18.16,-91.67,0
15:26:55,1.46,17.87,-57.72,0
15:27:00,0.15,20.45,124.3,0
15:27:05,2.31,11.31,-60.33,1
15:27:10,1.33,12.68,41.02,1
15:27:15,2.99,23.6,-22.49,0
15:27:20,0.11,9.84,95.16,1
15:27:25,1.62,18.25,-44.48,0
15:27:30,2.1,14.58,-72.42,1
15:27:35,2.03,17.92,-55.86,1
15:27:40,2.38,24.13,-0.46,1
15:27:45,2.91,10.05,108.31,0
15:27:50,0.38,8.84,-75.7,0
15:27:55,1.6,19.38,-22.35,1
15:28:00,2.9,10.3,40.81,0
15:28:05,1.04,24.67,51.09,0
15:28:10,0.68,15.16,-75.77,0
15:28:15,0.29,23.03,-84.64,0
15:28:20,0.82,21.79,84.79,1
15:28:25,1.21,21.08,-13.6,1
15:28:30,1.6,17.07,40.85,0
15:28:35,1.61,16.68,121.23,1
15:28:40,1.7,24.28,110.53,0
15:28:45,1.81,17.74,38.54,0
15:28:50,1.92,22.17,37.41,1
15:28:55,1.69,18.0,30.99,0
15:29:00,2.11,23.76,69.25,0
15:29:05,1.11,21.22,-41.14,1
15:29:10,1.01,18.94,104.37,0
15:29:15,1.02,11.27,-47.98,0
15:29:20,0.25,16.25,12.48,0
15:29:25,0.8,15.55,-100.73,1
15:29:30,0.3,10.82,-51.11,1
15:29:35,2.12,10.08,101.55,1
15:29:40,0.42,24.84,42.35,0
15:29:45,1.19,14.02,2.21,0
15:29:50,0.91,19.75,111.07,0
15:29:55,2.1,10.12,101.21,0
15:30:00,2.82,18.46,-100.9,0
15:30:05,2.06,16.06,-17.43,0
15:30:10,1.56,10.16,-84.02,1
15:30:15,2.91,21.52,-27.8,0
15:30:20,1.68,22.64,125.77,0
15:30:25,0.57,10.14,-94.94,1
15:30:30,1.37,13.85,-2.49,1
15:30:35,1.51,9.31,-42.84,1
15:30:40,1.53,21.51,117.77,0
15:30:45,2.96,24.16,69.99,0
15:30:50,2.11,17.81,103.11,0
15:30:55,2.49,12.05,61.71,0
15:31:00,0.46,14.81,-62.78,1
15:31:05,1.35,20.96,-90.81,1
15:31:10,2.98,21.44,98.77,0
15:31:15,0.04,13.46,57.45,1
15:31:20,0.46,11.11,86.99,1
15:31:25,1.17,16.28,92.68,0
15:31:30,2.89,19.81,-74.85,0
15:31:35,2.33,9.98,21.55,0
15:31:40,2.64,19.18,-106.05,1
15:31:45,0.33,14.17,17.79,1
15:31:50,2.33,22.59,-41.64,0
15:31:55,0.9,19.23,65.02,1
15:32:00,1.91,8.96,18.67,1
15:32:05,1.99,12.15,-97.23,0
15:32:10,1.75,17.3,-98.2,1
15:32:15,2.08,21.59,-41.79,1
15:32:20,2.45,22.29,46.4,1
15:32:25,2.73,19.66,20.71,1
15:32:30,1.31,20.84,23.81,0
15:32:35,0.41,9.4,-38.57,0
15:32:40,2.87,13.24,-21.4,1
15:32:45,2.66,8.78,37.54,0
15:32:50,1.14,10.99,-5.59,0
15:32:55,2.59,8.95,-82.84,1
15:33:00,1.48,8.52,40.14,1
15:33:05,0.6,14.99,-14.45,0
15:33:10,1.82,20.85,73.13,0
15:33:15,1.42,18.26,77.78,0
15:33:20,0.8,9.62,-62.79,1
15:33:25,1.44,21.31,11.89,0
15:33:30,1.91,23.47,-27.2,0
15:33:35,1.15,10.44,47.74,0
15:33:40,1.34,13.0,-95.26,0
15:33:45,2.42,10.02,-10.46,1
15:33:50,2.6,10.9,37.17,1
15:33:55,0.06,12.69,-109.06,1
15:34:00,1.74,18.19,61.51,1
15:34:05,2.82,21.74,-105.53,1
15:34:10,1.8,15.66,125.55,1
15:34:15,0.32,22.8,-126.35,1
15:34:20,2.58,18.56,-78.45,0
15:34:25,0.93,20.41,54.63,0
15:34:30,1.66,13.45,-55.64,1
15:34:35,0.59,11.72,113.72,0
15:34:40,1.64,17.61,-85.44,1
15:34:45,0.5,20.83,-48.2,1
15:34:50,0.86,17.33,66.78,0
15:34:55,1.13,21.05,-69.84,0
15:35:00,2.59,10.71,72.48,1
15:35:05,0.11,8.13,36.73,0
15:35:10,0.07,22.14,26.34,0
15:35:15,0.29,11.58,-1.93,1
15:35:20,2.22,21.31,-95.61,0
15:35:25,1.6,11.33,-55.68,1
15:35:30,2.81,13.08,-38.1,1
15:35:35,1.3,21.82,-5.3,1
15:35:40,2.28,24.34,7.04,1
15:35:45,0.15,20.65,-116.09,0
15:35:50,0.45,19.28,-24.44,1
15:35:55,2.47,10.66,-37.11,1
15:36:00,2.12,21.96,63.98,1
15:36:05,1.32,11.42,-20.81,0
15:36:10,0.37,23.99,80.13,1
15:36:15,2.21,13.97,-64.51,1
15:36:20,0.78,10.72,57.35,1
15:36:25,0.62,12.2,72.59,1
15:36:30,2.36,15.68,-42.56,0
15:36:35,1.45,24.27,-20.2,0
15:36:40,2.33,24.62,-10.02,0
15:36:45,1.42,13.69,-19.05,1
15:36:50,1.23,24.49,-122.22,0
15:36:55,0.78,12.23,66.53,1
15:37:00,0.09,16.55,-74.39,0
15:37:05,0.77,19.0,-16.17,0
15:37:10,2.75,19.2,-116.22,0
15:37:15,1.9,15.85,-34.21,1
15:37:20,2.33,24.05,-22.3,0
15:37:25,2.37,9.17,-92.57,1
15:37:30,0.18,20.49,-97.63,1
15:37:35,1.3,12.35,85.16,1
15:37:40,0.98,18.87,-22.45,1
15:37:45,1.65,15.42,-59.91,1
15:37:50,0.53,15.88,-94.37,0
15:37:55,1.23,9.43,34.52,1
15:38:00,2.74,18.47,-117.52,0
15:38:05,0.89,24.42,-107.22,0
15:38:10,2.56,21.99,-10.0,0
15:38:15,0.78,12.14,22.56,1
15:38:20,2.67,12.57,-44.37,0
15:38:25,2.71,10.68,-80.42,1
15:38:30,0.13,11.89,107.71,1
15:38:35,2.7,23.96,96.14,1
15:38:40,2.91,15.55,68.18,1
15:38:45,0.11,18.79,-87.36,0
15:38:50,1.36,13.98,8.48,1
15:38:55,2.4,24.78,64.83,1
15:39:00,2.7,21.81,62.07,1
15:39:05,2.92,17.4,12.67,0
15:39:10,2.04,16.44,85.1,1
15:39:15,0.45,22.57,-57.0,1
15:39:20,1.42,11.28,-88.97,1
15:39:25,2.24,21.7,52.92,0
15:39:30,0.06,20.49,72.25,0
15:39:35,1.18,17.32,-72.05,0
15:39:40,0.09,24.97,-103.77,1
15:39:45,1.75,9.22,-43.42,0
15:39:50,2.73,11.05,-46.44,1
15:39:55,1.08,22.56,-91.98,0
15:40:00,0.37,12.03,-73.42,1
15:40:05,1.63,12.57,-22.58,0
15:40:10,0.54,14.74,-92.6,1
15:40:15,2.42,20.27,98.88,1
15:40:20,0.07,16.51,83.71,0
15:40:25,1.68,18.2,56.5,0
15:40:30,1.31,11.65,27.01,0
15:40:35,1.36,18.1,3.25,1
15:40:40,1.46,8.64,46.31,1
15:40:45,1.37,11.7,-83.46,0
15:40:50,1.08,14.57,67.04,0
15:40:55,0.64,12.83,-10.55,0
15:41:00,0.49,8.67,-35.35,0
15:41:05,0.45,24.05,29.93,0
15:41:10,1.39,24.64,46.03,0
15:41:15,2.78,24.37,-68.86,0
15:41:20,2.71,12.88,-115.27,0
15:41:25,0.71,20.87,91.26,1
15:41:30,2.53,19.21,-107.81,1
15:41:35,0.06,8.15,-29.77,1
15:41:40,2.33,11.69,-62.38,0
15:41:45,2.64,14.91,-83.2,0
15:41:50,0.43,19.5,-82.68,1
15:41:55,0.71,10.79,102.65,1
15:42:00,0.68,17.64,28.72,0
15:42:05,0.04,21.44,70.99,1
15:42:10,0.78,23.66,-85.02,0
15:42:15,2.5,13.7,-125.27,1
15:42:20,1.49,10.28,-16.55,1
15:42:25,0.34,20.68,-93.1,0
15:42:30,0.77,22.33,108.01,0
15:42:35,2.92,9.59,-94.37,0
15:42:40,1.69,23.6,122.58,0
15:42:45,2.83,9.5,-27.01,0
15:42:50,2.99,9.07,53.38,1
15:42:55,0.37,24.81,-98.64,1
15:43:00,1.68,10.69,65.6,1
15:43:05,0.4,12.45,-81.81,0
15:43:10,2.07,20.33,77.14,0
15:43:15,2.78,16.98,-10.88,0
15:43:20,0.12,19.96,58.88,1
15:43:25,2.78,16.6,43.62,1
15:43:30,0.78,21.29,-39.14,1
15:43:35,1.17,14.69,-106.41,0
15:43:40,2.89,17.08,87.79,1
15:43:45,1.07,20.34,65.63,1
15:43:50,1.64,8.26,73.15,1
15:43:55,2.97,20.38,-83.12,1
15:44:00,0.77,14.72,-20.17,0
15:44:05,0.95,19.5,-123.25,0
15:44:10,0.49,21.55,-25.14,0
15:44:15,1.62,10.28,-24.51,1
15:44:20,2.8,15.4,-61.61,1
15:44:25,0.77,17.75,68.54,0
15:44:30,1.1,17.2,-112.99,1
15:44:35,1.95,24.66,-74.74,0
15:44:40,1.1,16.93,-60.56,1
15:44:45,2.62,9.71,84.28,0
15:44:50,1.89,20.72,-35.97,0
15:44:55,1.68,21.99,-66.39,1
15:45:00,1.61,10.53,-48.07,0
15:45:05,2.07,14.57,90.42,1
15:45:10,1.47,18.52,30.55,0
15:45:15,1.06,9.77,-47.91,0
15:45:20,2.36,18.14,16.95,0
15:45:25,2.88,16.37,107.0,1
15:45:30,0.68,24.08,-119.89,1
15:45:35,1.22,21.71,68.59,0
15:45:40,0.03,18.22,-30.02,1
15:45:45,1.24,16.25,80.45,0
15:45:50,0.77,16.83,56.43,1
15:45:55,1.61,13.32,-111.76,0
15:46:00,0.84,14.17,-44.88,0
15:46:05,0.58,16.47,34.95,0
15:46:10,0.7,20.15,-51.45,0
15:46:15,1.32,20.81,24.8,0
15:46:20,0.1,16.17,41.0,1
15:46:25,2.55,10.07,-102.04,1
15:46:30,2.08,12.47,-2.97,1
15:46:35,1.65,20.58,-37.99,1
15:46:40,0.98,8.05,34.46,0
15:46:45,2.32,18.31,59.42,1
15:46:50,0.48,18.63,-118.43,1
15:46:55,2.2,9.07,111.5,1
15:47:00,0.79,20.13,86.39,1
15:47:05,2.11,21.89,117.08,0
15:47:10,2.46,11.92,95.97,1
15:47:15,2.82,15.33,-110.07,1
15:47:20,1.56,22.24,43.82,1
15:47:25,0.46,11.23,31.36,1
15:47:30,1.61,12.16,91.57,0
15:47:35,1.92,10.72,51.74,0
15:47:40,2.75,10.06,-29.95,1
15:47:45,0.5,23.41,-103.49,0
15:47:50,2.63,17.77,-81.12,0
15:47:55,0.27,22.13,80.62,1
15:48:00,1.14,17.47,-94.6,1
15:48:05,1.7,8.31,4.54,0
15:48:10,2.1,22.9,-4.5,0
15:48:15,2.01,21.34,53.35,0
15:48:20,1.85,22.69,99.63,0
15:48:25,0.68,23.7,33.82,0
15:48:30,2.53,23.44,-124.46,1
15:48:35,2.72,12.85,-70.45,1
15:48:40,2.71,20.85,16.47,0
15:48:45,1.59,10.92,-81.25,0
15:48:50,1.84,19.11,69.67,1
15:48:55,2.98,12.15,74.29,0
15:49:00,1.6,18.42,18.79,0
15:49:05,0.63,19.02,82.03,1
15:49:10,2.07,20.3,92.75,1
15:49:15,2.8,18.98,49.88,1
15:49:20,0.73,21.88,50.75,0
15:49:25,0.28,20.31,77.21,0
15:49:30,2.31,16.51,106.24,1
15:49:35,0.31,18.67,-22.88,1
15:49:40,2.98,12.48,-119.83,0
15:49:45,0.97,8.5,-19.96,1
15:49:50,1.37,17.15,102.91,1
15:49:55,0.07,14.73,109.27,0
15:50:00,1.34,13.78,-1.99,1
15:50:05,1.83,20.04,77.68,1
15:50:10,0.48,23.43,-71.35,1
15:50:15,1.82,23.97,-41.8,1
15:50:20,0.04,11.74,-113.77,1
15:50:25,0.28,15.76,43.44,0
15:50:30,0.91,21.2,-28.78,0
15:50:35,2.21,12.07,36.73,1
15:50:40,1.6,21.93,13.59,1
15:50:45,2.4,8.47,36.11,0
15:50:50,0.65,9.02,123.37,0
15:50:55,2.05,14.66,-4.16,0
15:51:00,0.5,24.38,102.68,1
15:51:05,0.15,10.54,87.13,0
15:51:10,0.95,13.17,68.52,1
15:51:15,2.11,20.19,-115.17,0
15:51:20,2.95,24.38,-99.31,1
15:51:25,2.09,12.17,16.19,1
15:51:30,0.65,19.18,32.38,0
15:51:35,2.94,16.91,38.0,1
15:51:40,0.04,8.37,-86.87,1
15:51:45,2.02,14.83,-95.12,1
15:51:50,2.64,12.75,69.73,0
15:51:55,2.46,15.38,-121.12,0
15:52:00,1.1,24.93,-78.62,1
15:52:05,1.46,8.77,-65.01,1
15:52:10,1.46,9.2,-25.37,0
15:52:15,1.61,15.26,-102.55,1
15:52:20,2.59,16.89,31.09,1
15:52:25,2.79,12.39,25.26,1
15:52:30,0.42,14.84,32.23,0
15:52:35,2.68,11.71,55.84,0
15:52:40,2.24,10.4,38.49,1
15:52:45,1.15,22.05,117.57,0
15:52:50,2.09,9.23,-55.51,1
15:52:55,1.44,9.56,-66.66,0
15:53:00,1.61,22.42,6.08,0
15:53:05,2.14,19.37,4.73,0
15:53:10,1.28,24.5,-42.63,1
15:53:15,1.66,8.33,-10.2,0
15:53:20,0.97,22.82,-10.84,1
15:53:25,2.98,16.13,98.22,0
15:53:30,1.46,23.41,99.04,0
15:53:35,2.12,17.97,-118.06,1
15:53:40,0.34,23.46,76.27,1
15:53:45,2.59,21.17,-72.89,1
15:53:50,2.29,17.56,81.88,1
15:53:55,2.11,13.02,-20.67,1
15:54:00,1.0,10.63,-14.29,1
15:54:05,0.25,10.66,24.61,0
15:54:10,1.26,20.44,93.13,0
15:54:15,1.82,15.74,-49.91,0
15:54:20,0.66,22.78,97.84,0
15:54:25,0.38,10.26,83.48,0
15:54:30,2.55,22.86,-27.57,1
15:54:35,2.01,16.27,-4.14,1
15:54:40,2.03,11.16,37.69,0
15:54:45,2.04,18.65,-28.46,0
15:54:50,0.92,8.08,104.11,0
15:54:55,1.67,12.28,105.82,0
15:55:00,0.13,11.5,-16.59,0
15:55:05,0.96,17.59,46.15,1
15:55:10,2.48,23.84,-60.29,0
15:55:15,1.09,11.52,90.27,0
15:55:20,1.01,12.57,-68.55,1
15:55:25,2.64,8.84,-116.95,0
15:55:30,1.43,15.12,6.84,1
15:55:35,0.3,21.1,-22.37,0
15:55:40,2.37,11.67,-58.61,0
15:55:45,0.41,10.06,-41.19,0
15:55:50,2.46,24.28,92.18,1
15:55:55,1.67,14.89,-90.75,0
15:56:00,2.08,15.82,122.66,1
15:56:05,0.23,20.64,95.31,1
15:56:10,0.07,10.63,-95.9,0
15:56:15,2.08,8.26,-33.81,1
15:56:20,2.99,20.82,-27.59,1
15:56:25,2.08,10.12,22.66,0
15:56:30,2.74,23.41,-57.37,1
15:56:35,0.92,12.57,14.99,0
15:56:40,2.67,22.95,31.63,0
15:56:45,1.2,18.87,92.37,1
15:56:50,2.16,24.24,85.65,0
15:56:55,1.42,22.3,-98.91,1
15:57:00,2.51,15.9,-22.43,1
15:57:05,2.97,10.36,-99.26,0
15:57:10,0.85,24.34,-9.01,1
15:57:15,2.16,22.05,-114.12,0
15:57:20,0.66,10.18,-39.4,0
15:57:25,1.17,19.27,-110.47,0
15:57:30,2.26,15.64,3.46,1
15:57:35,2.18,15.51,110.83,1
15:57:40,1.39,10.26,109.12,0
15:57:45,0.22,16.68,-106.23,1
15:57:50,2.77,10.03,26.88,0
15:57:55,1.5,18.28,41.59,1
15:58:00,2.37,23.02,-95.11,0
15:58:05,0.11,22.11,-93.35,0
15:58:10,1.81,16.47,-79.22,0
15:58:15,2.65,13.02,-14.1,1
15:58:20,1.02,8.27,-51.59,1
15:58:25,2.66,18.67,63.98,0
15:58:30,1.82,24.88,71.72,1
15:58:35,2.41,13.17,58.28,1
15:58:40,2.44,13.77,-13.13,1
15:58:45,1.77,21.03,-83.3,1
15:58:50,2.56,12.02,100.44,1
15:58:55,0.99,20.59,-19.71,1
15:59:00,1.85,15.1,48.92,1
15:59:05,0.92,14.51,95.5,1
15:59:10,0.77,11.97,-83.52,1
15:59:15,2.97,17.68,23.64,0
15:59:20,2.14,12.24,105.53,1
15:59:25,2.79,16.04,23.13,0
15:59:30,2.83,21.58,-6.73,1
15:59:35,1.88,23.7,3.12,1
15:59:40,1.04,13.18,43.45,0
15:59:45,2.08,10.92,-95.99,0
15:59:50,0.58,21.67,-94.38,1
15:59:55,2.89,11.16,-102.4,1
16:00:00,2.54,19.78,119.05,1
16:00:05,2.76,24.66,-88.57,1
16:00:10,1.56,19.55,63.47,0
16:00:15,2.72,11.13,60.48,0
16:00:20,2.17,11.15,54.16,0
16:00:25,1.49,19.45,43.67,1
16:00:30,2.35,15.77,-45.06,1
16:00:35,2.6,18.03,-7.01,1
16:00:40,0.75,20.07,75.28,0
16:00:45,2.01,23.91,46.81,1
16:00:50,2.56,15.9,10.65,1
16:00:55,2.66,17.31,25.74,1
16:01:00,2.53,14.11,-94.56,0
16:01:05,0.32,19.43,39.48,1
16:01:10,2.15,9.76,-32.36,1
16:01:15,1.94,13.43,-17.31,1
16:01:20,2.97,19.8,35.51,1
16:01:25,2.24,8.94,-12.89,0
16:01:30,2.76,21.8,101.61,1
16:01:35,0.34,15.93,-92.64,0
16:01:40,1.98,8.41,3.71,1
16:01:45,1.38,15.43,-101.7,1
16:01:50,2.18,8.2,4.77,0
16:01:55,0.24,17.54,75.35,0
16:02:00,0.62,12.05,-102.18,0
16:02:05,1.5,15.06,86.26,1
16:02:10,1.33,11.96,1.8,1
16:02:15,1.43,10.05,-56.74,0
16:02:20,1.24,8.63,34.7,0
16:02:25,1.87,19.95,-67.78,0
16:02:30,0.71,23.09,124.35,0
